episode,env_steps,dt_sec,loss,ep_return,ep_length,eval_det_mean,eval_det_std,eval_sto_mean,eval_sto_std,best_eval_det
21,506,0.02027750015258789,0.22448578476905823,21.0,21,nan,nan,nan,nan,93.1
22,560,0.055861711502075195,-0.5246264934539795,54.0,54,nan,nan,nan,nan,93.1
23,574,0.013558149337768555,-0.2336769551038742,14.0,14,nan,nan,nan,nan,93.1
24,590,0.01416921615600586,0.11026519536972046,16.0,16,nan,nan,nan,nan,93.1
25,606,0.01686835289001465,0.1506025195121765,16.0,16,54.0,17.334935823359714,33.5,27.719126970379136,93.1
26,623,0.017759084701538086,-0.23605692386627197,17.0,17,nan,nan,nan,nan,93.1
27,663,0.03477311134338379,-0.8736597299575806,40.0,40,nan,nan,nan,nan,93.1
28,679,0.02023029327392578,1.1384148597717285,16.0,16,nan,nan,nan,nan,93.1
29,701,0.023171663284301758,-0.33009275794029236,22.0,22,nan,nan,nan,nan,93.1
30,754,0.0543060302734375,-0.08499014377593994,53.0,53,nan,nan,nan,nan,93.1
31,827,0.07255053520202637,-0.04139363765716553,73.0,73,nan,nan,nan,nan,93.1
32,860,0.036112308502197266,-0.26167893409729004,33.0,33,nan,nan,nan,nan,93.1
33,949,0.2041308879852295,0.2470463514328003,89.0,89,nan,nan,nan,nan,93.1
34,992,0.0746150016784668,-0.4118317663669586,43.0,43,nan,nan,nan,nan,93.1
35,1047,0.08423447608947754,-0.08076527714729309,55.0,55,nan,nan,nan,nan,93.1
36,1081,0.054145097732543945,0.12103688716888428,34.0,34,nan,nan,nan,nan,93.1
37,1132,0.07685661315917969,0.3540158271789551,51.0,51,nan,nan,nan,nan,93.1
38,1143,0.021036386489868164,1.8282357454299927,11.0,11,nan,nan,nan,nan,93.1
39,1179,0.058499813079833984,0.6823019981384277,36.0,36,nan,nan,nan,nan,93.1
40,1206,0.03048872947692871,-1.1547621488571167,27.0,27,nan,nan,nan,nan,93.1
41,1222,0.018372535705566406,0.7235551476478577,16.0,16,nan,nan,nan,nan,93.1
42,1243,0.026354312896728516,0.3807780146598816,21.0,21,nan,nan,nan,nan,93.1
43,1280,0.03338313102722168,-1.3832144737243652,37.0,37,nan,nan,nan,nan,93.1
44,1335,0.06076955795288086,-0.5924143195152283,55.0,55,nan,nan,nan,nan,93.1
45,1357,0.025625944137573242,-0.851168155670166,22.0,22,nan,nan,nan,nan,93.1
46,1371,0.015034198760986328,0.14377591013908386,14.0,14,nan,nan,nan,nan,93.1
47,1395,0.02271556854248047,-0.7215754985809326,24.0,24,nan,nan,nan,nan,93.1
48,1471,0.07689380645751953,0.3857562839984894,76.0,76,nan,nan,nan,nan,93.1
49,1482,0.0138702392578125,-0.6964035630226135,11.0,11,nan,nan,nan,nan,93.1
50,1518,0.05392956733703613,-1.081405758857727,36.0,36,97.65,65.46470423060047,39.8,30.24499958670855,97.65
51,1554,0.034723520278930664,0.003111511468887329,36.0,36,nan,nan,nan,nan,97.65
52,1568,0.014873266220092773,-0.278732031583786,14.0,14,nan,nan,nan,nan,97.65
53,1589,0.0215914249420166,-0.5286823511123657,21.0,21,nan,nan,nan,nan,97.65
54,1662,0.07176685333251953,-1.0226552486419678,73.0,73,nan,nan,nan,nan,97.65
55,1690,0.03943920135498047,0.2594227194786072,28.0,28,nan,nan,nan,nan,97.65
56,1721,0.0400691032409668,0.17393821477890015,31.0,31,nan,nan,nan,nan,97.65
57,1743,0.03271603584289551,0.12393584847450256,22.0,22,nan,nan,nan,nan,97.65
58,1763,0.03387784957885742,0.5997424721717834,20.0,20,nan,nan,nan,nan,97.65
59,1781,0.021831274032592773,0.03492876887321472,18.0,18,nan,nan,nan,nan,97.65
60,1807,0.036356449127197266,-1.727707862854004,26.0,26,nan,nan,nan,nan,97.65
61,1851,0.05802035331726074,0.48362264037132263,44.0,44,nan,nan,nan,nan,97.65
62,1893,0.0488581657409668,0.25134098529815674,42.0,42,nan,nan,nan,nan,97.65
63,1902,0.010407447814941406,-0.06668710708618164,9.0,9,nan,nan,nan,nan,97.65
64,1915,0.014832735061645508,-0.8482604026794434,13.0,13,nan,nan,nan,nan,97.65
65,1971,0.05792498588562012,-0.9310891628265381,56.0,56,nan,nan,nan,nan,97.65
66,2014,0.04812932014465332,-3.127514362335205,43.0,43,nan,nan,nan,nan,97.65
67,2107,0.0949089527130127,-0.46611496806144714,93.0,93,nan,nan,nan,nan,97.65
68,2164,0.053406476974487305,0.4418003559112549,57.0,57,nan,nan,nan,nan,97.65
69,2268,0.09847378730773926,-1.2814490795135498,104.0,104,nan,nan,nan,nan,97.65
70,2302,0.03797602653503418,0.8468027114868164,34.0,34,nan,nan,nan,nan,97.65
71,2321,0.01868891716003418,0.32507628202438354,19.0,19,nan,nan,nan,nan,97.65
72,2352,0.029879093170166016,0.3082904517650604,31.0,31,nan,nan,nan,nan,97.65
73,2405,0.04689955711364746,-2.325375556945801,53.0,53,nan,nan,nan,nan,97.65
74,2423,0.017188310623168945,-2.097090244293213,18.0,18,nan,nan,nan,nan,97.65
75,2480,0.054329872131347656,0.1547119915485382,57.0,57,82.35,20.305848911089633,34.45,15.252786630645561,97.65
76,2496,0.01905679702758789,-1.4106589555740356,16.0,16,nan,nan,nan,nan,97.65
77,2507,0.011519670486450195,1.724902868270874,11.0,11,nan,nan,nan,nan,97.65
78,2575,0.08482599258422852,0.08823806047439575,68.0,68,nan,nan,nan,nan,97.65
79,2589,0.014496326446533203,1.3437871932983398,14.0,14,nan,nan,nan,nan,97.65
80,2643,0.048264503479003906,0.0426827073097229,54.0,54,nan,nan,nan,nan,97.65
81,2677,0.033498525619506836,-1.2121210098266602,34.0,34,nan,nan,nan,nan,97.65
82,2747,0.07013869285583496,-0.8918409943580627,70.0,70,nan,nan,nan,nan,97.65
83,2891,0.13335800170898438,-2.913858413696289,144.0,144,nan,nan,nan,nan,97.65
84,2952,0.06069636344909668,-5.974211692810059,61.0,61,nan,nan,nan,nan,97.65
85,3020,0.06738734245300293,-0.905444860458374,68.0,68,nan,nan,nan,nan,97.65
86,3047,0.027970075607299805,-2.66664719581604,27.0,27,nan,nan,nan,nan,97.65
87,3096,0.044950246810913086,0.5139951705932617,49.0,49,nan,nan,nan,nan,97.65
88,3129,0.03306698799133301,-0.9110937118530273,33.0,33,nan,nan,nan,nan,97.65
89,3193,0.06168937683105469,-2.498873233795166,64.0,64,nan,nan,nan,nan,97.65
90,3216,0.024573802947998047,-2.1105222702026367,23.0,23,nan,nan,nan,nan,97.65
91,3235,0.020377635955810547,0.12101888656616211,19.0,19,nan,nan,nan,nan,97.65
92,3275,0.038098812103271484,-0.8530462980270386,40.0,40,nan,nan,nan,nan,97.65
93,3299,0.026209115982055664,1.0442428588867188,24.0,24,nan,nan,nan,nan,97.65
94,3321,0.021795988082885742,0.029614239931106567,22.0,22,nan,nan,nan,nan,97.65
95,3348,0.030143260955810547,1.2567501068115234,27.0,27,nan,nan,nan,nan,97.65
96,3496,0.13253283500671387,-1.8015308380126953,148.0,148,nan,nan,nan,nan,97.65
97,3530,0.034793853759765625,-1.0758541822433472,34.0,34,nan,nan,nan,nan,97.65
98,3565,0.0337526798248291,1.2177098989486694,35.0,35,nan,nan,nan,nan,97.65
99,3583,0.0184478759765625,-2.092568874359131,18.0,18,nan,nan,nan,nan,97.65
100,3716,0.15134406089782715,-5.493677139282227,133.0,133,305.65,184.82404470198136,41.6,27.072864643402625,305.65
101,3742,0.03282785415649414,0.7250671982765198,26.0,26,nan,nan,nan,nan,305.65
102,3787,0.05215787887573242,0.37010398507118225,45.0,45,nan,nan,nan,nan,305.65
103,3837,0.05536532402038574,-0.6470179557800293,50.0,50,nan,nan,nan,nan,305.65
104,3910,0.06774163246154785,-0.6601175665855408,73.0,73,nan,nan,nan,nan,305.65
105,3938,0.030127286911010742,0.3606545031070709,28.0,28,nan,nan,nan,nan,305.65
106,4044,0.1041560173034668,-1.7610352039337158,106.0,106,nan,nan,nan,nan,305.65
107,4055,0.013556957244873047,2.7792816162109375,11.0,11,nan,nan,nan,nan,305.65
108,4089,0.033304452896118164,-0.04007810354232788,34.0,34,nan,nan,nan,nan,305.65
109,4157,0.12114953994750977,0.4221627116203308,68.0,68,nan,nan,nan,nan,305.65
110,4177,0.023717164993286133,1.3964124917984009,20.0,20,nan,nan,nan,nan,305.65
111,4206,0.05429363250732422,-2.3660738468170166,29.0,29,nan,nan,nan,nan,305.65
112,4253,0.08430719375610352,0.505059003829956,47.0,47,nan,nan,nan,nan,305.65
113,4316,0.09536385536193848,1.9365746974945068,63.0,63,nan,nan,nan,nan,305.65
114,4455,0.14067602157592773,0.15203768014907837,139.0,139,nan,nan,nan,nan,305.65
115,4567,0.12242364883422852,2.2927544116973877,112.0,112,nan,nan,nan,nan,305.65
116,4622,0.06427621841430664,-1.1545377969741821,55.0,55,nan,nan,nan,nan,305.65
117,4648,0.027371644973754883,-0.7223351001739502,26.0,26,nan,nan,nan,nan,305.65
118,4680,0.03186821937561035,1.4341247081756592,32.0,32,nan,nan,nan,nan,305.65
119,4725,0.05019044876098633,-0.023973554372787476,45.0,45,nan,nan,nan,nan,305.65
120,4817,0.09848809242248535,-3.0532138347625732,92.0,92,nan,nan,nan,nan,305.65
121,4866,0.06733918190002441,0.5173799991607666,49.0,49,nan,nan,nan,nan,305.65
122,4918,0.0691068172454834,-0.3545455038547516,52.0,52,nan,nan,nan,nan,305.65
123,4936,0.01756000518798828,0.8599377870559692,18.0,18,nan,nan,nan,nan,305.65
124,5057,0.10265088081359863,-8.01953411102295,121.0,121,nan,nan,nan,nan,305.65
125,5100,0.04259681701660156,0.4185583293437958,43.0,43,80.95,26.73476201502456,56.6,32.265151479576225,305.65
126,5153,0.048650264739990234,0.7835895419120789,53.0,53,nan,nan,nan,nan,305.65
127,5189,0.05376148223876953,-3.2281970977783203,36.0,36,nan,nan,nan,nan,305.65
128,5211,0.031125783920288086,2.3599014282226562,22.0,22,nan,nan,nan,nan,305.65
129,5231,0.02318286895751953,1.9839401245117188,20.0,20,nan,nan,nan,nan,305.65
130,5283,0.051245689392089844,0.8299895524978638,52.0,52,nan,nan,nan,nan,305.65
131,5336,0.054018497467041016,0.09269344806671143,53.0,53,nan,nan,nan,nan,305.65
132,5404,0.13568878173828125,-1.2868754863739014,68.0,68,nan,nan,nan,nan,305.65
133,5573,0.2446582317352295,-4.088478088378906,169.0,169,nan,nan,nan,nan,305.65
134,5606,0.05237460136413574,-1.2016316652297974,33.0,33,nan,nan,nan,nan,305.65
135,5721,0.16333270072937012,0.297518253326416,115.0,115,nan,nan,nan,nan,305.65
136,5803,0.11879587173461914,-2.0490546226501465,82.0,82,nan,nan,nan,nan,305.65
137,5886,0.11832141876220703,-0.09256219863891602,83.0,83,nan,nan,nan,nan,305.65
138,5908,0.03536677360534668,-0.1132548451423645,22.0,22,nan,nan,nan,nan,305.65
139,6006,0.167649507522583,0.3675985336303711,98.0,98,nan,nan,nan,nan,305.65
140,6073,0.07911252975463867,1.2102383375167847,67.0,67,nan,nan,nan,nan,305.65
141,6106,0.04623007774353027,0.17473983764648438,33.0,33,nan,nan,nan,nan,305.65
142,6152,0.04725766181945801,-0.2765260934829712,46.0,46,nan,nan,nan,nan,305.65
143,6173,0.024462461471557617,0.9219796657562256,21.0,21,nan,nan,nan,nan,305.65
144,6191,0.018974781036376953,0.3769350051879883,18.0,18,nan,nan,nan,nan,305.65
145,6303,0.10501646995544434,-3.5385284423828125,112.0,112,nan,nan,nan,nan,305.65
146,6345,0.04476141929626465,0.12104976177215576,42.0,42,nan,nan,nan,nan,305.65
147,6386,0.04166221618652344,0.5562288761138916,41.0,41,nan,nan,nan,nan,305.65
148,6444,0.056147098541259766,-0.5334076881408691,58.0,58,nan,nan,nan,nan,305.65
149,6544,0.1040031909942627,-0.22511720657348633,100.0,100,nan,nan,nan,nan,305.65
150,6580,0.03762173652648926,1.0287871360778809,36.0,36,243.55,169.90687890724143,77.45,40.36765413050404,305.65
151,6652,0.06808686256408691,0.5056021213531494,72.0,72,nan,nan,nan,nan,305.65
152,6731,0.07277846336364746,-0.4771730303764343,79.0,79,nan,nan,nan,nan,305.65
153,6751,0.020596981048583984,-2.305044651031494,20.0,20,nan,nan,nan,nan,305.65
154,6828,0.06417393684387207,0.38523826003074646,77.0,77,nan,nan,nan,nan,305.65
155,6886,0.05276370048522949,0.6394350528717041,58.0,58,nan,nan,nan,nan,305.65
156,6935,0.045357465744018555,-2.1288013458251953,49.0,49,nan,nan,nan,nan,305.65
157,7034,0.0910496711730957,-2.3449738025665283,99.0,99,nan,nan,nan,nan,305.65
158,7125,0.08612346649169922,-0.07024157047271729,91.0,91,nan,nan,nan,nan,305.65
159,7154,0.029761552810668945,-2.1696372032165527,29.0,29,nan,nan,nan,nan,305.65
160,7180,0.026362180709838867,-3.7612102031707764,26.0,26,nan,nan,nan,nan,305.65
161,7217,0.03819584846496582,-1.737838864326477,37.0,37,nan,nan,nan,nan,305.65
162,7263,0.04107952117919922,-2.8531017303466797,46.0,46,nan,nan,nan,nan,305.65
163,7390,0.11802029609680176,-1.4119501113891602,127.0,127,nan,nan,nan,nan,305.65
164,7420,0.03107619285583496,0.48282110691070557,30.0,30,nan,nan,nan,nan,305.65
165,7517,0.08088374137878418,2.5280303955078125,97.0,97,nan,nan,nan,nan,305.65
166,7582,0.10786294937133789,-0.28385019302368164,65.0,65,nan,nan,nan,nan,305.65
167,7688,0.18703746795654297,1.6691937446594238,106.0,106,nan,nan,nan,nan,305.65
168,7716,0.0404052734375,-3.478226661682129,28.0,28,nan,nan,nan,nan,305.65
169,7811,0.12185025215148926,-2.644963502883911,95.0,95,nan,nan,nan,nan,305.65
170,7843,0.04590487480163574,-0.02869248390197754,32.0,32,nan,nan,nan,nan,305.65
171,7968,0.18399333953857422,0.6867465376853943,125.0,125,nan,nan,nan,nan,305.65
172,8074,0.16516709327697754,0.1989576816558838,106.0,106,nan,nan,nan,nan,305.65
173,8137,0.09397435188293457,-0.9019097685813904,63.0,63,nan,nan,nan,nan,305.65
174,8179,0.06214761734008789,0.7542216777801514,42.0,42,nan,nan,nan,nan,305.65
175,8276,0.1351609230041504,0.25630712509155273,97.0,97,374.5,172.010900817361,92.3,46.771893269355694,374.5
176,8504,0.2199854850769043,-1.8110634088516235,228.0,228,nan,nan,nan,nan,374.5
177,8534,0.033444881439208984,-0.7986174821853638,30.0,30,nan,nan,nan,nan,374.5
178,8684,0.2873039245605469,-0.08240914344787598,150.0,150,nan,nan,nan,nan,374.5
179,8766,0.08973193168640137,1.7641617059707642,82.0,82,nan,nan,nan,nan,374.5
180,8787,0.019989490509033203,-2.505906105041504,21.0,21,nan,nan,nan,nan,374.5
181,8827,0.03352022171020508,0.5494673252105713,40.0,40,nan,nan,nan,nan,374.5
182,8943,0.10364341735839844,1.7326595783233643,116.0,116,nan,nan,nan,nan,374.5
183,9066,0.1168217658996582,0.5044790506362915,123.0,123,nan,nan,nan,nan,374.5
184,9116,0.0464322566986084,-1.1525055170059204,50.0,50,nan,nan,nan,nan,374.5
185,9242,0.11425948143005371,0.6766030788421631,126.0,126,nan,nan,nan,nan,374.5
186,9337,0.1024637222290039,-2.0409817695617676,95.0,95,nan,nan,nan,nan,374.5
187,9466,0.1769118309020996,-0.8541646003723145,129.0,129,nan,nan,nan,nan,374.5
188,9490,0.03842353820800781,1.4457658529281616,24.0,24,nan,nan,nan,nan,374.5
189,9538,0.07838702201843262,-1.0765891075134277,48.0,48,nan,nan,nan,nan,374.5
190,9623,0.0976715087890625,-2.183755397796631,85.0,85,nan,nan,nan,nan,374.5
191,9709,0.0801236629486084,-4.456617832183838,86.0,86,nan,nan,nan,nan,374.5
192,9762,0.05448555946350098,0.0741376280784607,53.0,53,nan,nan,nan,nan,374.5
193,9805,0.05162382125854492,1.7698822021484375,43.0,43,nan,nan,nan,nan,374.5
194,9853,0.047185659408569336,0.0737389326095581,48.0,48,nan,nan,nan,nan,374.5
195,10008,0.1352531909942627,-8.952829360961914,155.0,155,nan,nan,nan,nan,374.5
196,10168,0.14198684692382812,-3.7300071716308594,160.0,160,nan,nan,nan,nan,374.5
197,10278,0.10331916809082031,0.8605259656906128,110.0,110,nan,nan,nan,nan,374.5
198,10450,0.15907073020935059,-0.3392796516418457,172.0,172,nan,nan,nan,nan,374.5
199,10531,0.07529139518737793,-2.8875322341918945,81.0,81,nan,nan,nan,nan,374.5
200,10665,0.11347150802612305,-3.143885612487793,134.0,134,360.0,140.71176212385373,85.7,42.08218150238887,374.5
201,10760,0.08996248245239258,-0.15170323848724365,95.0,95,nan,nan,nan,nan,374.5
202,10855,0.0904378890991211,-5.723875045776367,95.0,95,nan,nan,nan,nan,374.5
203,10906,0.05570268630981445,-2.861046075820923,51.0,51,nan,nan,nan,nan,374.5
204,10938,0.0358889102935791,-1.4208587408065796,32.0,32,nan,nan,nan,nan,374.5
205,11052,0.10734343528747559,-1.6346392631530762,114.0,114,nan,nan,nan,nan,374.5
206,11172,0.12145590782165527,0.8590810894966125,120.0,120,nan,nan,nan,nan,374.5
207,11273,0.11089038848876953,-2.0151944160461426,101.0,101,nan,nan,nan,nan,374.5
208,11294,0.02254199981689453,0.2426539659500122,21.0,21,nan,nan,nan,nan,374.5
209,11423,0.12177276611328125,-1.7371063232421875,129.0,129,nan,nan,nan,nan,374.5
210,11520,0.09023857116699219,-2.001729965209961,97.0,97,nan,nan,nan,nan,374.5
211,11607,0.08295083045959473,-0.2738504409790039,87.0,87,nan,nan,nan,nan,374.5
212,11719,0.10806035995483398,2.21433162689209,112.0,112,nan,nan,nan,nan,374.5
213,11758,0.03874850273132324,1.139611005783081,39.0,39,nan,nan,nan,nan,374.5
214,11826,0.06807470321655273,-4.012137413024902,68.0,68,nan,nan,nan,nan,374.5
215,11882,0.04958057403564453,-0.36881840229034424,56.0,56,nan,nan,nan,nan,374.5
216,12045,0.1504378318786621,-0.2921053171157837,163.0,163,nan,nan,nan,nan,374.5
217,12201,0.1603386402130127,-3.9706883430480957,156.0,156,nan,nan,nan,nan,374.5
218,12269,0.0707998275756836,-1.914551854133606,68.0,68,nan,nan,nan,nan,374.5
219,12429,0.15572309494018555,-0.9201022982597351,160.0,160,nan,nan,nan,nan,374.5
220,12502,0.07514333724975586,-1.2803218364715576,73.0,73,nan,nan,nan,nan,374.5
221,12645,0.1327517032623291,2.7436888217926025,143.0,143,nan,nan,nan,nan,374.5
222,12715,0.06464195251464844,-1.4225600957870483,70.0,70,nan,nan,nan,nan,374.5
223,12792,0.06980395317077637,-3.454629898071289,77.0,77,nan,nan,nan,nan,374.5
224,12905,0.10277128219604492,-4.335480690002441,113.0,113,nan,nan,nan,nan,374.5
225,13047,0.12129807472229004,0.11611014604568481,142.0,142,454.0,76.73004626611403,160.1,77.93131591343752,454.0
226,13115,0.0688166618347168,-0.6922895908355713,68.0,68,nan,nan,nan,nan,454.0
227,13202,0.08077263832092285,-5.237564563751221,87.0,87,nan,nan,nan,nan,454.0
228,13316,0.1191551685333252,-3.426348924636841,114.0,114,nan,nan,nan,nan,454.0
229,13422,0.10899066925048828,-8.014145851135254,106.0,106,nan,nan,nan,nan,454.0
230,13587,0.15613365173339844,1.2190403938293457,165.0,165,nan,nan,nan,nan,454.0
231,13710,0.13413286209106445,-0.5163040161132812,123.0,123,nan,nan,nan,nan,454.0
232,13936,0.2186133861541748,-5.210224151611328,226.0,226,nan,nan,nan,nan,454.0
233,14078,0.1365654468536377,-2.1920695304870605,142.0,142,nan,nan,nan,nan,454.0
234,14263,0.17296695709228516,-6.564600467681885,185.0,185,nan,nan,nan,nan,454.0
235,14360,0.09781861305236816,-1.3289709091186523,97.0,97,nan,nan,nan,nan,454.0
236,14409,0.04983806610107422,1.059056043624878,49.0,49,nan,nan,nan,nan,454.0
237,14828,0.3967413902282715,-4.086406707763672,419.0,419,nan,nan,nan,nan,454.0
238,14948,0.25317931175231934,0.3534257411956787,120.0,120,nan,nan,nan,nan,454.0
239,15083,0.19405508041381836,0.047937363386154175,135.0,135,nan,nan,nan,nan,454.0
240,15241,0.21833586692810059,-1.9611015319824219,158.0,158,nan,nan,nan,nan,454.0
241,15470,0.309859037399292,-1.9065760374069214,229.0,229,nan,nan,nan,nan,454.0
242,15604,0.20499181747436523,0.6924409866333008,134.0,134,nan,nan,nan,nan,454.0
243,15724,0.17867779731750488,5.295278549194336,120.0,120,nan,nan,nan,nan,454.0
244,15872,0.21387577056884766,-0.5701495409011841,148.0,148,nan,nan,nan,nan,454.0
245,16078,0.318950891494751,-6.8777055740356445,206.0,206,nan,nan,nan,nan,454.0
246,16147,0.09775876998901367,0.9115536212921143,69.0,69,nan,nan,nan,nan,454.0
247,16623,0.49251675605773926,-2.688736915588379,476.0,476,nan,nan,nan,nan,454.0
248,16730,0.11812806129455566,-2.2936720848083496,107.0,107,nan,nan,nan,nan,454.0
249,16809,0.08836984634399414,-3.8938307762145996,79.0,79,nan,nan,nan,nan,454.0
250,16975,0.16977405548095703,3.0580554008483887,166.0,166,452.85,84.83765378651157,164.7,75.00606642132354,454.0
251,17272,0.44111204147338867,-2.389791250228882,297.0,297,nan,nan,nan,nan,454.0
252,17629,0.5103034973144531,3.2293801307678223,357.0,357,nan,nan,nan,nan,454.0
253,17779,0.23461103439331055,-1.0792607069015503,150.0,150,nan,nan,nan,nan,454.0
254,17905,0.18910670280456543,-1.9332337379455566,126.0,126,nan,nan,nan,nan,454.0
255,18184,0.41646552085876465,0.5734513998031616,279.0,279,nan,nan,nan,nan,454.0
256,18361,0.2634890079498291,3.1495790481567383,177.0,177,nan,nan,nan,nan,454.0
257,18436,0.10895824432373047,-2.1466495990753174,75.0,75,nan,nan,nan,nan,454.0
258,18588,0.20457696914672852,-3.0323612689971924,152.0,152,nan,nan,nan,nan,454.0
259,18684,0.13736200332641602,-5.554903030395508,96.0,96,nan,nan,nan,nan,454.0
260,18820,0.18247151374816895,0.04233050346374512,136.0,136,nan,nan,nan,nan,454.0
261,19053,0.23645877838134766,-1.377265214920044,233.0,233,nan,nan,nan,nan,454.0
262,19155,0.10161590576171875,-1.921525001525879,102.0,102,nan,nan,nan,nan,454.0
263,19311,0.1468818187713623,-2.4319114685058594,156.0,156,nan,nan,nan,nan,454.0
264,19456,0.14883160591125488,-2.6428117752075195,145.0,145,nan,nan,nan,nan,454.0
265,19582,0.1152644157409668,-5.675703048706055,126.0,126,nan,nan,nan,nan,454.0
266,19915,0.28214049339294434,0.1642913818359375,333.0,333,nan,nan,nan,nan,454.0
267,19961,0.04118990898132324,-0.930445671081543,46.0,46,nan,nan,nan,nan,454.0
268,20260,0.24142694473266602,-1.5786402225494385,299.0,299,nan,nan,nan,nan,454.0
269,20374,0.09800863265991211,-6.166701316833496,114.0,114,nan,nan,nan,nan,454.0
270,20580,0.17123675346374512,-0.20746541023254395,206.0,206,nan,nan,nan,nan,454.0
271,20885,0.30441761016845703,-6.803147315979004,305.0,305,nan,nan,nan,nan,454.0
272,21011,0.13223505020141602,-4.690891742706299,126.0,126,nan,nan,nan,nan,454.0
273,21234,0.2202160358428955,0.9010674953460693,223.0,223,nan,nan,nan,nan,454.0
274,21433,0.1730637550354004,1.1595605611801147,199.0,199,nan,nan,nan,nan,454.0
275,21624,0.17564749717712402,-3.731053590774536,191.0,191,480.7,42.59823940023813,193.8,83.89135831538312,480.7
276,21646,0.024233102798461914,0.8305816054344177,22.0,22,nan,nan,nan,nan,480.7
277,21712,0.058914899826049805,-1.7577784061431885,66.0,66,nan,nan,nan,nan,480.7
278,21845,0.13757801055908203,-3.691049575805664,133.0,133,nan,nan,nan,nan,480.7
279,21968,0.12147164344787598,2.852330207824707,123.0,123,nan,nan,nan,nan,480.7
280,22434,0.46193933486938477,-8.689621925354004,466.0,466,nan,nan,nan,nan,480.7
281,22933,0.5986559391021729,-2.0812830924987793,499.0,499,nan,nan,nan,nan,480.7
282,23078,0.16812610626220703,-2.617488145828247,145.0,145,nan,nan,nan,nan,480.7
283,23238,0.15680718421936035,-4.001960754394531,160.0,160,nan,nan,nan,nan,480.7
284,23387,0.14190459251403809,0.5217239260673523,149.0,149,nan,nan,nan,nan,480.7
285,23529,0.19969797134399414,2.8326289653778076,142.0,142,nan,nan,nan,nan,480.7
286,23659,0.17046904563903809,-0.0005986690521240234,130.0,130,nan,nan,nan,nan,480.7
287,23971,0.2896852493286133,-2.704061985015869,312.0,312,nan,nan,nan,nan,480.7
288,24056,0.08449196815490723,-2.282191276550293,85.0,85,nan,nan,nan,nan,480.7
289,24190,0.16539907455444336,-1.6984189748764038,134.0,134,nan,nan,nan,nan,480.7
290,24391,0.24644088745117188,-14.961687088012695,201.0,201,nan,nan,nan,nan,480.7
291,24512,0.18526005744934082,1.0001094341278076,121.0,121,nan,nan,nan,nan,480.7
292,24719,0.3131406307220459,-3.2211947441101074,207.0,207,nan,nan,nan,nan,480.7
293,24951,0.3126511573791504,-3.667369842529297,232.0,232,nan,nan,nan,nan,480.7
294,25021,0.06830239295959473,-4.901715278625488,70.0,70,nan,nan,nan,nan,480.7
295,25156,0.1684253215789795,-1.1421527862548828,135.0,135,nan,nan,nan,nan,480.7
296,25313,0.1605525016784668,-2.950559616088867,157.0,157,nan,nan,nan,nan,480.7
297,25371,0.06201004981994629,-3.3913979530334473,58.0,58,nan,nan,nan,nan,480.7
298,25613,0.20539093017578125,-0.944833517074585,242.0,242,nan,nan,nan,nan,480.7
299,25948,0.48208045959472656,0.5543076992034912,335.0,335,nan,nan,nan,nan,480.7
300,26362,0.4740571975708008,-7.959955215454102,414.0,414,424.6,94.36545978269804,212.8,93.4283682828722,480.7
301,26489,0.13148260116577148,2.7686197757720947,127.0,127,nan,nan,nan,nan,480.7
302,26694,0.1984860897064209,-1.0928702354431152,205.0,205,nan,nan,nan,nan,480.7
