episode,env_steps,dt_sec,loss,ep_return,ep_length,eval_det_mean,eval_det_std,eval_sto_mean,eval_sto_std,best_eval_det
298,29616,0.1950063705444336,-6.158555030822754,203.0,203,nan,nan,nan,nan,477.7
299,29801,0.1735365390777588,-3.0845208168029785,185.0,185,nan,nan,nan,nan,477.7
300,29966,0.16930437088012695,-14.921022415161133,165.0,165,497.85,6.19899185351941,239.85,124.57338198828835,497.85
301,30206,0.323350191116333,-4.570526123046875,240.0,240,nan,nan,nan,nan,497.85
302,30449,0.29292893409729004,-6.213827610015869,243.0,243,nan,nan,nan,nan,497.85
303,30730,0.26520490646362305,-8.018217086791992,281.0,281,nan,nan,nan,nan,497.85
304,31132,0.37389135360717773,-1.9988861083984375,402.0,402,nan,nan,nan,nan,497.85
305,31542,0.3897514343261719,-0.4388502240180969,410.0,410,nan,nan,nan,nan,497.85
306,31797,0.24606609344482422,-13.873251914978027,255.0,255,nan,nan,nan,nan,497.85
307,32295,0.481656551361084,6.730687141418457,498.0,498,nan,nan,nan,nan,497.85
308,32541,0.24441242218017578,-4.584705829620361,246.0,246,nan,nan,nan,nan,497.85
309,32960,0.3858516216278076,-8.526468276977539,419.0,419,nan,nan,nan,nan,497.85
310,33126,0.1562659740447998,-2.0106637477874756,166.0,166,nan,nan,nan,nan,497.85
311,33390,0.23771405220031738,0.5749616622924805,264.0,264,nan,nan,nan,nan,497.85
312,33626,0.22920846939086914,-0.14622598886489868,236.0,236,nan,nan,nan,nan,497.85
313,33802,0.16221833229064941,-5.760103702545166,176.0,176,nan,nan,nan,nan,497.85
314,33989,0.17229771614074707,-8.099784851074219,187.0,187,nan,nan,nan,nan,497.85
315,34103,0.10416293144226074,-6.782040596008301,114.0,114,nan,nan,nan,nan,497.85
316,34331,0.1943988800048828,0.33483242988586426,228.0,228,nan,nan,nan,nan,497.85
317,34683,0.3109297752380371,-0.19964122772216797,352.0,352,nan,nan,nan,nan,497.85
318,34807,0.11653828620910645,-1.5584521293640137,124.0,124,nan,nan,nan,nan,497.85
319,35016,0.1862187385559082,-0.08450603485107422,209.0,209,nan,nan,nan,nan,497.85
320,35258,0.21376347541809082,-6.558241367340088,242.0,242,nan,nan,nan,nan,497.85
321,35430,0.16102099418640137,-0.7115938663482666,172.0,172,nan,nan,nan,nan,497.85
322,35803,0.327923059463501,-3.604154348373413,373.0,373,nan,nan,nan,nan,497.85
323,36000,0.17789173126220703,-0.5317040681838989,197.0,197,nan,nan,nan,nan,497.85
324,36430,0.3686530590057373,-3.7539522647857666,430.0,430,nan,nan,nan,nan,497.85
325,36697,0.24329590797424316,-5.002598762512207,267.0,267,460.0,72.11310560501468,210.5,84.34008536870235,497.85
326,36904,0.1892075538635254,-0.9531277418136597,207.0,207,nan,nan,nan,nan,497.85
327,37165,0.2301652431488037,-2.06040096282959,261.0,261,nan,nan,nan,nan,497.85
328,37310,0.12892889976501465,-7.099079608917236,145.0,145,nan,nan,nan,nan,497.85
329,37538,0.19701838493347168,-2.4469034671783447,228.0,228,nan,nan,nan,nan,497.85
330,37866,0.2723231315612793,-7.464664936065674,328.0,328,nan,nan,nan,nan,497.85
331,38058,0.1636960506439209,-2.8461875915527344,192.0,192,nan,nan,nan,nan,497.85
332,38286,0.1963033676147461,-0.29605913162231445,228.0,228,nan,nan,nan,nan,497.85
333,38462,0.15304279327392578,2.8708059787750244,176.0,176,nan,nan,nan,nan,497.85
334,38593,0.11190986633300781,2.203451633453369,131.0,131,nan,nan,nan,nan,497.85
335,38770,0.14873313903808594,-2.2625327110290527,177.0,177,nan,nan,nan,nan,497.85
336,39139,0.3339669704437256,0.8472320437431335,369.0,369,nan,nan,nan,nan,497.85
337,39504,0.3244905471801758,-0.5021511316299438,365.0,365,nan,nan,nan,nan,497.85
338,39720,0.19724464416503906,-2.073579788208008,216.0,216,nan,nan,nan,nan,497.85
339,40173,0.37932634353637695,-9.121820449829102,453.0,453,nan,nan,nan,nan,497.85
340,40294,0.10456728935241699,0.06351006031036377,121.0,121,nan,nan,nan,nan,497.85
341,40794,0.41017961502075195,-0.8125143051147461,500.0,500,nan,nan,nan,nan,497.85
342,41113,0.3178725242614746,-5.917420387268066,319.0,319,nan,nan,nan,nan,497.85
343,41380,0.2887413501739502,0.3474538326263428,267.0,267,nan,nan,nan,nan,497.85
344,41775,0.4376404285430908,-9.97510814666748,395.0,395,nan,nan,nan,nan,497.85
345,42058,0.24070453643798828,-2.8316991329193115,283.0,283,nan,nan,nan,nan,497.85
346,42187,0.13218927383422852,-0.28156858682632446,129.0,129,nan,nan,nan,nan,497.85
347,42526,0.332233190536499,-1.409862995147705,339.0,339,nan,nan,nan,nan,497.85
348,42744,0.19550275802612305,0.4346294403076172,218.0,218,nan,nan,nan,nan,497.85
349,42923,0.15158796310424805,0.7197771072387695,179.0,179,nan,nan,nan,nan,497.85
350,43190,0.23182368278503418,3.600749969482422,267.0,267,499.5,1.9621416870348585,283.85,116.00658386488243,499.5
351,43690,0.44394707679748535,0.2601299285888672,500.0,500,nan,nan,nan,nan,499.5
352,43892,0.20143795013427734,-0.7490569353103638,202.0,202,nan,nan,nan,nan,499.5
353,44145,0.23244810104370117,2.715824604034424,253.0,253,nan,nan,nan,nan,499.5
354,44526,0.31617045402526855,-2.0292396545410156,381.0,381,nan,nan,nan,nan,499.5
355,44798,0.2436542510986328,-5.202182769775391,272.0,272,nan,nan,nan,nan,499.5
356,44981,0.19455599784851074,-2.402097225189209,183.0,183,nan,nan,nan,nan,499.5
357,45354,0.3161652088165283,-4.896430969238281,373.0,373,nan,nan,nan,nan,499.5
358,45578,0.1945497989654541,-2.8260135650634766,224.0,224,nan,nan,nan,nan,499.5
359,45874,0.24738359451293945,3.3011887073516846,296.0,296,nan,nan,nan,nan,499.5
360,46351,0.4270167350769043,3.711178779602051,477.0,477,nan,nan,nan,nan,499.5
361,46851,0.4416015148162842,8.090655326843262,500.0,500,nan,nan,nan,nan,499.5
362,47149,0.2554917335510254,-6.5139336585998535,298.0,298,nan,nan,nan,nan,499.5
363,47423,0.2337174415588379,-0.013113021850585938,274.0,274,nan,nan,nan,nan,499.5
364,47534,0.10006999969482422,-0.6117523908615112,111.0,111,nan,nan,nan,nan,499.5
365,47786,0.24583911895751953,-3.4344944953918457,252.0,252,nan,nan,nan,nan,499.5
366,48190,0.3538639545440674,-14.532381057739258,404.0,404,nan,nan,nan,nan,499.5
367,48503,0.289217472076416,-3.6886179447174072,313.0,313,nan,nan,nan,nan,499.5
368,48835,0.29648423194885254,-4.567424774169922,332.0,332,nan,nan,nan,nan,499.5
369,49296,0.39901185035705566,2.0163345336914062,461.0,461,nan,nan,nan,nan,499.5
370,49483,0.18141531944274902,-4.480216026306152,187.0,187,nan,nan,nan,nan,499.5
371,49731,0.21612906455993652,-6.90681266784668,248.0,248,nan,nan,nan,nan,499.5
372,49976,0.23726248741149902,-9.302776336669922,245.0,245,nan,nan,nan,nan,499.5
373,50162,0.2374422550201416,-3.130872964859009,186.0,186,nan,nan,nan,nan,499.5
374,50432,0.22683382034301758,-3.233569622039795,270.0,270,nan,nan,nan,nan,499.5
375,50793,0.3160219192504883,-6.202279090881348,361.0,361,472.35,65.367633428173,261.3,130.8549196629611,499.5
376,51077,0.25452280044555664,-3.0341312885284424,284.0,284,nan,nan,nan,nan,499.5
377,51514,0.3790159225463867,-6.195200443267822,437.0,437,nan,nan,nan,nan,499.5
378,51763,0.2227191925048828,0.9120016098022461,249.0,249,nan,nan,nan,nan,499.5
379,52263,0.4306626319885254,1.005812168121338,500.0,500,nan,nan,nan,nan,499.5
380,52692,0.37720417976379395,0.44917500019073486,429.0,429,nan,nan,nan,nan,499.5
381,53076,0.33708667755126953,-1.6820619106292725,384.0,384,nan,nan,nan,nan,499.5
382,53252,0.1667323112487793,-7.415606498718262,176.0,176,nan,nan,nan,nan,499.5
383,53565,0.2862558364868164,-7.083845615386963,313.0,313,nan,nan,nan,nan,499.5
384,53786,0.22681617736816406,-0.3175543546676636,221.0,221,nan,nan,nan,nan,499.5
385,53925,0.14360713958740234,-4.824878692626953,139.0,139,nan,nan,nan,nan,499.5
386,54189,0.23598456382751465,-2.3564584255218506,264.0,264,nan,nan,nan,nan,499.5
387,54396,0.20569348335266113,-1.7138688564300537,207.0,207,nan,nan,nan,nan,499.5
388,54627,0.22100138664245605,-9.723482131958008,231.0,231,nan,nan,nan,nan,499.5
389,54796,0.15779709815979004,-5.127481460571289,169.0,169,nan,nan,nan,nan,499.5
390,55296,0.43080663681030273,2.050201416015625,500.0,500,nan,nan,nan,nan,499.5
391,55500,0.1888141632080078,1.9429640769958496,204.0,204,nan,nan,nan,nan,499.5
392,55984,0.4559600353240967,-7.59603214263916,484.0,484,nan,nan,nan,nan,499.5
393,56484,0.5173506736755371,10.219220161437988,500.0,500,nan,nan,nan,nan,499.5
394,56743,0.28739023208618164,-0.08425235748291016,259.0,259,nan,nan,nan,nan,499.5
395,57243,0.5045163631439209,3.2882471084594727,500.0,500,nan,nan,nan,nan,499.5
396,57429,0.18724632263183594,-3.052028179168701,186.0,186,nan,nan,nan,nan,499.5
397,57701,0.24929189682006836,-0.25443267822265625,272.0,272,nan,nan,nan,nan,499.5
398,57860,0.15453171730041504,0.5547866821289062,159.0,159,nan,nan,nan,nan,499.5
399,57977,0.10431361198425293,0.42487871646881104,117.0,117,nan,nan,nan,nan,499.5
400,58255,0.2364051342010498,-2.770014762878418,278.0,278,451.6,85.95836201324454,276.35,130.4727078740991,499.5
401,58517,0.2334287166595459,-4.741438865661621,262.0,262,nan,nan,nan,nan,499.5
402,59017,0.44074344635009766,6.105748176574707,500.0,500,nan,nan,nan,nan,499.5
403,59262,0.2639021873474121,-8.03320026397705,245.0,245,nan,nan,nan,nan,499.5
404,59460,0.1892247200012207,-7.358394622802734,198.0,198,nan,nan,nan,nan,499.5
405,59587,0.1254289150238037,-7.691892623901367,127.0,127,nan,nan,nan,nan,499.5
406,59844,0.23181891441345215,-0.3254508972167969,257.0,257,nan,nan,nan,nan,499.5
407,59987,0.13044357299804688,-1.000412106513977,143.0,143,nan,nan,nan,nan,499.5
408,60182,0.24431109428405762,-0.8973873853683472,195.0,195,nan,nan,nan,nan,499.5
409,60380,0.17967557907104492,-4.24022912979126,198.0,198,nan,nan,nan,nan,499.5
410,60553,0.19269824028015137,5.283890724182129,173.0,173,nan,nan,nan,nan,499.5
411,60793,0.31127500534057617,-0.27078545093536377,240.0,240,nan,nan,nan,nan,499.5
412,60933,0.1291050910949707,-5.20231819152832,140.0,140,nan,nan,nan,nan,499.5
413,61109,0.15404343605041504,-3.3754239082336426,176.0,176,nan,nan,nan,nan,499.5
414,61309,0.17350387573242188,-12.286848068237305,200.0,200,nan,nan,nan,nan,499.5
415,61497,0.16388630867004395,-1.0076326131820679,188.0,188,nan,nan,nan,nan,499.5
416,61677,0.16348695755004883,-3.6760427951812744,180.0,180,nan,nan,nan,nan,499.5
417,61940,0.22863101959228516,-7.824944019317627,263.0,263,nan,nan,nan,nan,499.5
418,62440,0.44449448585510254,-2.0735068321228027,500.0,500,nan,nan,nan,nan,499.5
419,62876,0.37898921966552734,-1.6190600395202637,436.0,436,nan,nan,nan,nan,499.5
420,63191,0.2781357765197754,-6.777968406677246,315.0,315,nan,nan,nan,nan,499.5
421,63351,0.1490175724029541,-1.0827972888946533,160.0,160,nan,nan,nan,nan,499.5
422,63458,0.09524941444396973,-2.009565591812134,107.0,107,nan,nan,nan,nan,499.5
423,63726,0.2269444465637207,4.0908098220825195,268.0,268,nan,nan,nan,nan,499.5
424,63944,0.1908552646636963,3.2103824615478516,218.0,218,nan,nan,nan,nan,499.5
425,64278,0.2914748191833496,-2.895873546600342,334.0,334,480.7,51.685684671870206,339.4,137.67694069814306,499.5
426,64593,0.2784159183502197,-10.017492294311523,315.0,315,nan,nan,nan,nan,499.5
427,64934,0.30066847801208496,-1.6352171897888184,341.0,341,nan,nan,nan,nan,499.5
428,65102,0.18100595474243164,-4.368951797485352,168.0,168,nan,nan,nan,nan,499.5
429,65525,0.39600682258605957,-1.7283804416656494,423.0,423,nan,nan,nan,nan,499.5
430,65640,0.10665726661682129,1.3220124244689941,115.0,115,nan,nan,nan,nan,499.5
431,65743,0.09244728088378906,-0.9380643367767334,103.0,103,nan,nan,nan,nan,499.5
432,66089,0.29421448707580566,-3.9150478839874268,346.0,346,nan,nan,nan,nan,499.5
433,66445,0.3069329261779785,-4.7405619621276855,356.0,356,nan,nan,nan,nan,499.5
434,66670,0.19797873497009277,-6.113691329956055,225.0,225,nan,nan,nan,nan,499.5
435,67023,0.30748844146728516,-16.319847106933594,353.0,353,nan,nan,nan,nan,499.5
436,67523,0.44135355949401855,0.28606700897216797,500.0,500,nan,nan,nan,nan,499.5
437,68023,0.4454178810119629,-7.359822750091553,500.0,500,nan,nan,nan,nan,499.5
438,68301,0.2527344226837158,-3.1708226203918457,278.0,278,nan,nan,nan,nan,499.5
439,68499,0.17689085006713867,-9.8966646194458,198.0,198,nan,nan,nan,nan,499.5
440,68999,0.43140316009521484,-7.5380449295043945,500.0,500,nan,nan,nan,nan,499.5
441,69105,0.09988975524902344,-1.783081293106079,106.0,106,nan,nan,nan,nan,499.5
442,69605,0.43233489990234375,1.1992826461791992,500.0,500,nan,nan,nan,nan,499.5
443,70105,0.4713630676269531,-7.647047996520996,500.0,500,nan,nan,nan,nan,499.5
444,70525,0.5287024974822998,-2.787060260772705,420.0,420,nan,nan,nan,nan,499.5
445,70763,0.35811305046081543,-3.164353609085083,238.0,238,nan,nan,nan,nan,499.5
446,71010,0.36674952507019043,-5.181964874267578,247.0,247,nan,nan,nan,nan,499.5
447,71174,0.2402205467224121,-7.285395622253418,164.0,164,nan,nan,nan,nan,499.5
448,71449,0.40233945846557617,-8.985066413879395,275.0,275,nan,nan,nan,nan,499.5
449,71783,0.4832572937011719,0.23873090744018555,334.0,334,nan,nan,nan,nan,499.5
450,72001,0.3248004913330078,0.4663223922252655,218.0,218,348.25,95.53997854301622,302.55,118.6003688864415,499.5
451,72318,0.3388807773590088,0.12713050842285156,317.0,317,nan,nan,nan,nan,499.5
452,72597,0.31214118003845215,0.5145224332809448,279.0,279,nan,nan,nan,nan,499.5
453,72932,0.40606021881103516,10.853158950805664,335.0,335,nan,nan,nan,nan,499.5
454,73119,0.24189162254333496,-3.7679405212402344,187.0,187,nan,nan,nan,nan,499.5
455,73464,0.4193124771118164,-0.24782776832580566,345.0,345,nan,nan,nan,nan,499.5
456,73810,0.32236361503601074,-7.1143364906311035,346.0,346,nan,nan,nan,nan,499.5
457,73961,0.15293264389038086,3.806588649749756,151.0,151,nan,nan,nan,nan,499.5
458,74461,0.48920249938964844,-0.02055501937866211,500.0,500,nan,nan,nan,nan,499.5
459,74773,0.30373287200927734,2.458142042160034,312.0,312,nan,nan,nan,nan,499.5
460,75218,0.45972108840942383,-1.4173228740692139,445.0,445,nan,nan,nan,nan,499.5
461,75505,0.3720090389251709,11.324749946594238,287.0,287,nan,nan,nan,nan,499.5
462,75687,0.2642943859100342,2.91762638092041,182.0,182,nan,nan,nan,nan,499.5
463,76187,0.5699458122253418,-0.08505523204803467,500.0,500,nan,nan,nan,nan,499.5
464,76304,0.12752723693847656,1.055363416671753,117.0,117,nan,nan,nan,nan,499.5
465,76638,0.3947584629058838,-1.9756734371185303,334.0,334,nan,nan,nan,nan,499.5
466,77138,0.6802890300750732,2.0287420749664307,500.0,500,nan,nan,nan,nan,499.5
467,77638,0.5943715572357178,8.100289344787598,500.0,500,nan,nan,nan,nan,499.5
468,77903,0.27396607398986816,-8.910103797912598,265.0,265,nan,nan,nan,nan,499.5
469,78351,0.5086870193481445,-4.847314357757568,448.0,448,nan,nan,nan,nan,499.5
470,78851,0.5308742523193359,2.1461403369903564,500.0,500,nan,nan,nan,nan,499.5
471,79351,0.508286714553833,-6.753368377685547,500.0,500,nan,nan,nan,nan,499.5
472,79851,0.5066502094268799,-5.9752516746521,500.0,500,nan,nan,nan,nan,499.5
473,80351,0.5695052146911621,-0.9041699171066284,500.0,500,nan,nan,nan,nan,499.5
474,80851,0.487154483795166,-4.252237319946289,500.0,500,nan,nan,nan,nan,499.5
475,81351,0.4649643898010254,1.6493725776672363,500.0,500,500.0,0.0,361.05,156.6609316326186,500.0
476,81549,0.18896269798278809,-3.43808913230896,198.0,198,nan,nan,nan,nan,500.0
477,82049,0.4457743167877197,1.9399423599243164,500.0,500,nan,nan,nan,nan,500.0
478,82549,0.44856786727905273,3.352109670639038,500.0,500,nan,nan,nan,nan,500.0
479,82878,0.30559849739074707,4.50020694732666,329.0,329,nan,nan,nan,nan,500.0
480,83378,0.44707822799682617,-4.280191898345947,500.0,500,nan,nan,nan,nan,500.0
481,83570,0.18061470985412598,3.6819491386413574,192.0,192,nan,nan,nan,nan,500.0
482,83965,0.35062479972839355,-0.19800662994384766,395.0,395,nan,nan,nan,nan,500.0
483,84465,0.4830799102783203,-1.6136198043823242,500.0,500,nan,nan,nan,nan,500.0
484,84688,0.2406787872314453,1.7436212301254272,223.0,223,nan,nan,nan,nan,500.0
485,85188,0.44916701316833496,-1.3213798999786377,500.0,500,nan,nan,nan,nan,500.0
486,85410,0.2196197509765625,-1.7965083122253418,222.0,222,nan,nan,nan,nan,500.0
487,85732,0.3587660789489746,2.469548225402832,322.0,322,nan,nan,nan,nan,500.0
488,85948,0.22925567626953125,2.5248515605926514,216.0,216,nan,nan,nan,nan,500.0
489,86448,0.4577763080596924,-1.0390076637268066,500.0,500,nan,nan,nan,nan,500.0
490,86948,0.43535590171813965,9.287842750549316,500.0,500,nan,nan,nan,nan,500.0
491,87162,0.21030116081237793,1.6452138423919678,214.0,214,nan,nan,nan,nan,500.0
492,87274,0.10524964332580566,0.17378497123718262,112.0,112,nan,nan,nan,nan,500.0
493,87653,0.3395416736602783,-13.387748718261719,379.0,379,nan,nan,nan,nan,500.0
494,88153,0.4386274814605713,0.5571384429931641,500.0,500,nan,nan,nan,nan,500.0
495,88355,0.18746685981750488,-0.05131721496582031,202.0,202,nan,nan,nan,nan,500.0
496,88774,0.3758668899536133,-2.5612902641296387,419.0,419,nan,nan,nan,nan,500.0
497,89072,0.26981139183044434,-6.962005615234375,298.0,298,nan,nan,nan,nan,500.0
498,89433,0.31009411811828613,1.4602735042572021,361.0,361,nan,nan,nan,nan,500.0
499,89933,0.43116068840026855,-19.719064712524414,500.0,500,nan,nan,nan,nan,500.0
500,90433,0.4352688789367676,-5.772510528564453,500.0,500,500.0,0.0,409.1,113.93634187562809,500.0
501,90933,0.4474520683288574,-4.035704612731934,500.0,500,nan,nan,nan,nan,500.0
502,91425,0.41418027877807617,-20.191856384277344,492.0,492,nan,nan,nan,nan,500.0
503,91842,0.36617374420166016,-6.067035675048828,417.0,417,nan,nan,nan,nan,500.0
504,92286,0.4318242073059082,-0.7376141548156738,444.0,444,nan,nan,nan,nan,500.0
505,92786,0.6190497875213623,2.9755492210388184,500.0,500,nan,nan,nan,nan,500.0
506,93154,0.3561859130859375,-2.806241035461426,368.0,368,nan,nan,nan,nan,500.0
507,93214,0.06363201141357422,-3.524149179458618,60.0,60,nan,nan,nan,nan,500.0
508,93714,0.4605867862701416,2.8615870475769043,500.0,500,nan,nan,nan,nan,500.0
509,94214,0.4935894012451172,-6.501949310302734,500.0,500,nan,nan,nan,nan,500.0
510,94714,0.4476616382598877,-11.154054641723633,500.0,500,nan,nan,nan,nan,500.0
511,95025,0.2649862766265869,-4.527063369750977,311.0,311,nan,nan,nan,nan,500.0
512,95303,0.2399146556854248,-7.484562873840332,278.0,278,nan,nan,nan,nan,500.0
513,95789,0.4010486602783203,-4.193283557891846,486.0,486,nan,nan,nan,nan,500.0
514,96008,0.19295001029968262,-2.6586267948150635,219.0,219,nan,nan,nan,nan,500.0
515,96345,0.2814164161682129,-6.048477649688721,337.0,337,nan,nan,nan,nan,500.0
516,96845,0.43993663787841797,-8.000631332397461,500.0,500,nan,nan,nan,nan,500.0
517,97243,0.3803367614746094,0.5873150825500488,398.0,398,nan,nan,nan,nan,500.0
518,97617,0.32383227348327637,0.2607753276824951,374.0,374,nan,nan,nan,nan,500.0
519,97873,0.2316303253173828,0.1208721399307251,256.0,256,nan,nan,nan,nan,500.0
520,98170,0.25710582733154297,-8.942852020263672,297.0,297,nan,nan,nan,nan,500.0
521,98316,0.12612247467041016,-2.96722149848938,146.0,146,nan,nan,nan,nan,500.0
522,98730,0.3770730495452881,-4.517782211303711,414.0,414,nan,nan,nan,nan,500.0
523,98984,0.23469185829162598,0.41973018646240234,254.0,254,nan,nan,nan,nan,500.0
524,99470,0.42417144775390625,0.4532461166381836,486.0,486,nan,nan,nan,nan,500.0
525,99970,0.5100781917572021,-2.809591054916382,500.0,500,482.5,42.66907545283821,425.7,79.35874242955215,500.0
526,100413,0.49655914306640625,-2.078213691711426,443.0,443,nan,nan,nan,nan,500.0
527,100632,0.2634117603302002,-0.9718896150588989,219.0,219,nan,nan,nan,nan,500.0
528,100802,0.3333594799041748,-1.480133295059204,170.0,170,nan,nan,nan,nan,500.0
529,101302,0.5291743278503418,0.15180110931396484,500.0,500,nan,nan,nan,nan,500.0
530,101802,0.4676361083984375,-1.8371721506118774,500.0,500,nan,nan,nan,nan,500.0
531,102302,0.51180100440979,-5.367149353027344,500.0,500,nan,nan,nan,nan,500.0
532,102802,0.4905245304107666,-5.056145668029785,500.0,500,nan,nan,nan,nan,500.0
533,103302,0.4944629669189453,-2.0247154235839844,500.0,500,nan,nan,nan,nan,500.0
534,103802,0.4851565361022949,0.48980712890625,500.0,500,nan,nan,nan,nan,500.0
535,104174,0.3829021453857422,-5.418846607208252,372.0,372,nan,nan,nan,nan,500.0
536,104552,0.37999415397644043,5.898406028747559,378.0,378,nan,nan,nan,nan,500.0
537,105052,0.4678947925567627,-0.41169261932373047,500.0,500,nan,nan,nan,nan,500.0
538,105552,0.4786243438720703,4.80910587310791,500.0,500,nan,nan,nan,nan,500.0
539,106050,0.5340409278869629,4.732798099517822,498.0,498,nan,nan,nan,nan,500.0
540,106550,0.537034273147583,0.20635807514190674,500.0,500,nan,nan,nan,nan,500.0
541,107050,0.5264806747436523,-0.2595973014831543,500.0,500,nan,nan,nan,nan,500.0
542,107550,0.4795558452606201,-2.688436985015869,500.0,500,nan,nan,nan,nan,500.0
543,108050,0.5076196193695068,-3.4553799629211426,500.0,500,nan,nan,nan,nan,500.0
544,108550,0.4905054569244385,-5.112801551818848,500.0,500,nan,nan,nan,nan,500.0
545,109050,0.5644116401672363,-14.635385513305664,500.0,500,nan,nan,nan,nan,500.0
546,109550,0.5660130977630615,4.146450996398926,500.0,500,nan,nan,nan,nan,500.0
547,110050,0.5914931297302246,-2.1195483207702637,500.0,500,nan,nan,nan,nan,500.0
548,110550,0.51080322265625,7.638463020324707,500.0,500,nan,nan,nan,nan,500.0
549,111050,0.5516102313995361,-1.349623203277588,500.0,500,nan,nan,nan,nan,500.0
550,111550,0.5290358066558838,-4.887940883636475,500.0,500,500.0,0.0,417.7,148.82745042498038,500.0
551,112050,0.5563130378723145,-4.2818074226379395,500.0,500,nan,nan,nan,nan,500.0
552,112550,0.547868013381958,3.244142532348633,500.0,500,nan,nan,nan,nan,500.0
553,113050,0.5886917114257812,-11.268636703491211,500.0,500,nan,nan,nan,nan,500.0
554,113550,0.6779029369354248,0.04305553436279297,500.0,500,nan,nan,nan,nan,500.0
555,114050,0.625605583190918,2.2501516342163086,500.0,500,nan,nan,nan,nan,500.0
556,114211,0.19838309288024902,-7.710643768310547,161.0,161,nan,nan,nan,nan,500.0
557,114463,0.25608277320861816,-4.488326072692871,252.0,252,nan,nan,nan,nan,500.0
558,114683,0.2382669448852539,-9.44080638885498,220.0,220,nan,nan,nan,nan,500.0
559,114949,0.26886510848999023,2.811558723449707,266.0,266,nan,nan,nan,nan,500.0
560,115449,0.4882161617279053,-2.617192506790161,500.0,500,nan,nan,nan,nan,500.0
561,115721,0.296978235244751,-5.711082458496094,272.0,272,nan,nan,nan,nan,500.0
562,116221,0.5631043910980225,1.2840068340301514,500.0,500,nan,nan,nan,nan,500.0
563,116721,0.5052955150604248,-9.300531387329102,500.0,500,nan,nan,nan,nan,500.0
564,117221,0.4810805320739746,-1.826331615447998,500.0,500,nan,nan,nan,nan,500.0
565,117721,0.49629831314086914,1.2293877601623535,500.0,500,nan,nan,nan,nan,500.0
566,118221,0.5582516193389893,-4.091001033782959,500.0,500,nan,nan,nan,nan,500.0
567,118669,0.45894646644592285,0.04958343505859375,448.0,448,nan,nan,nan,nan,500.0
568,118820,0.16112303733825684,1.5839289426803589,151.0,151,nan,nan,nan,nan,500.0
569,119320,0.564385175704956,-2.618468761444092,500.0,500,nan,nan,nan,nan,500.0
570,119562,0.27967166900634766,0.9151959419250488,242.0,242,nan,nan,nan,nan,500.0
571,120062,0.4830362796783447,-4.538579940795898,500.0,500,nan,nan,nan,nan,500.0
572,120402,0.34604525566101074,-2.660285472869873,340.0,340,nan,nan,nan,nan,500.0
573,120902,0.5099971294403076,7.630674839019775,500.0,500,nan,nan,nan,nan,500.0
574,121402,0.49353790283203125,1.4801952838897705,500.0,500,nan,nan,nan,nan,500.0
575,121902,0.48856520652770996,-13.831215858459473,500.0,500,500.0,0.0,385.05,122.27529390682322,500.0
576,122402,0.4482109546661377,-3.097623825073242,500.0,500,nan,nan,nan,nan,500.0
577,122902,0.44581103324890137,2.4352211952209473,500.0,500,nan,nan,nan,nan,500.0
578,123402,0.44506001472473145,-7.241569519042969,500.0,500,nan,nan,nan,nan,500.0
579,123902,0.44936275482177734,-2.8469438552856445,500.0,500,nan,nan,nan,nan,500.0
580,124402,0.4299321174621582,-2.0772078037261963,500.0,500,nan,nan,nan,nan,500.0
581,124777,0.31922411918640137,-5.501035690307617,375.0,375,nan,nan,nan,nan,500.0
582,125277,0.41533684730529785,-15.031763076782227,500.0,500,nan,nan,nan,nan,500.0
583,125651,0.3235487937927246,0.32990360260009766,374.0,374,nan,nan,nan,nan,500.0
584,126146,0.4318244457244873,-7.853884220123291,495.0,495,nan,nan,nan,nan,500.0
585,126583,0.37412476539611816,-22.20241355895996,437.0,437,nan,nan,nan,nan,500.0
586,126850,0.23499584197998047,-6.546885013580322,267.0,267,nan,nan,nan,nan,500.0
587,127350,0.4115731716156006,2.951493740081787,500.0,500,nan,nan,nan,nan,500.0
588,127512,0.14164257049560547,0.33994030952453613,162.0,162,nan,nan,nan,nan,500.0
589,127999,0.4028513431549072,4.6424055099487305,487.0,487,nan,nan,nan,nan,500.0
590,128242,0.20711517333984375,0.5109741687774658,243.0,243,nan,nan,nan,nan,500.0
591,128435,0.1667008399963379,-4.7410759925842285,193.0,193,nan,nan,nan,nan,500.0
592,128580,0.12131333351135254,0.47870928049087524,145.0,145,nan,nan,nan,nan,500.0
593,128717,0.11715245246887207,1.1910245418548584,137.0,137,nan,nan,nan,nan,500.0
594,129068,0.29393792152404785,-4.6204833984375,351.0,351,nan,nan,nan,nan,500.0
595,129388,0.2668180465698242,6.793261528015137,320.0,320,nan,nan,nan,nan,500.0
596,129538,0.13191938400268555,4.2073516845703125,150.0,150,nan,nan,nan,nan,500.0
597,129933,0.34870314598083496,-1.0252807140350342,395.0,395,nan,nan,nan,nan,500.0
598,130148,0.22375202178955078,-2.5049681663513184,215.0,215,nan,nan,nan,nan,500.0
599,130314,0.1646280288696289,-3.3503365516662598,166.0,166,nan,nan,nan,nan,500.0
600,130653,0.2998025417327881,0.7974321842193604,339.0,339,261.6,102.49360955688897,206.65,84.81584462822971,500.0
601,130868,0.19117140769958496,-2.560270309448242,215.0,215,nan,nan,nan,nan,500.0
602,131088,0.1909959316253662,-6.844723224639893,220.0,220,nan,nan,nan,nan,500.0
