episode,env_steps,dt_sec,loss_mean,epsilon,buffer_size,ep_return,ep_length,train_updates,eval_det_mean,eval_det_std,eval_sto_mean,eval_sto_std,best_eval_det
463,13314,0.16352224349975586,1.8209249003609616,0.6286176009432635,10000,67.0,67,67,nan,nan,nan,nan,101.25
464,13374,0.12446832656860352,1.6429558391372363,0.6279889833423202,10000,60.0,60,60,nan,nan,nan,nan,101.25
465,13420,0.09575009346008301,1.854309331463731,0.6273609943589779,10000,46.0,46,46,nan,nan,nan,nan,101.25
466,13464,0.12032175064086914,1.6386672138151797,0.6267336333646188,10000,44.0,44,44,nan,nan,nan,nan,101.25
467,13489,0.07122921943664551,1.4996343716979026,0.6261068997312542,10000,25.0,25,25,nan,nan,nan,nan,101.25
468,13514,0.0874934196472168,1.6571610563993453,0.6254807928315229,10000,25.0,25,25,nan,nan,nan,nan,101.25
469,13560,0.10892081260681152,1.5684884007534254,0.6248553120386914,10000,46.0,46,46,nan,nan,nan,nan,101.25
470,13636,0.1633772850036621,1.8300370080886703,0.6242304567266527,10000,76.0,76,76,nan,nan,nan,nan,101.25
471,13701,0.131697416305542,1.8992600018015275,0.623606226269926,10000,65.0,65,65,nan,nan,nan,nan,101.25
472,13720,0.038897037506103516,1.6141714841911667,0.6229826200436561,10000,19.0,19,19,nan,nan,nan,nan,101.25
473,13746,0.0583341121673584,1.8263539554407964,0.6223596374236124,10000,26.0,26,26,nan,nan,nan,nan,101.25
474,13843,0.24413371086120605,1.508323861689297,0.6217372777861888,10000,97.0,97,97,nan,nan,nan,nan,101.25
475,13889,0.11882400512695312,1.6372186914086342,0.6211155405084027,10000,46.0,46,46,nan,nan,nan,nan,101.25
476,13943,0.14670610427856445,1.6005495779768184,0.6204944249678943,10000,54.0,54,54,nan,nan,nan,nan,101.25
477,13965,0.04825854301452637,1.483341142196547,0.6198739305429264,10000,22.0,22,22,nan,nan,nan,nan,101.25
478,14028,0.12673282623291016,2.197408866787714,0.6192540566123834,10000,63.0,63,63,nan,nan,nan,nan,101.25
479,14109,0.2381141185760498,2.153052673479657,0.6186348025557711,10000,81.0,81,81,nan,nan,nan,nan,101.25
480,14122,0.035462379455566406,2.226498062794025,0.6180161677532153,10000,13.0,13,13,nan,nan,nan,nan,101.25
481,14166,0.08745789527893066,1.8618301090530374,0.6173981515854621,10000,44.0,44,44,nan,nan,nan,nan,101.25
482,14299,0.2626006603240967,1.6207389526797416,0.6167807534338766,10000,133.0,133,133,nan,nan,nan,nan,101.25
483,14327,0.06116843223571777,1.822120058483311,0.6161639726804428,10000,28.0,28,28,nan,nan,nan,nan,101.25
484,14403,0.15890216827392578,1.7370350871627267,0.6155478087077623,10000,76.0,76,76,nan,nan,nan,nan,101.25
485,14423,0.04460763931274414,1.704301466420293,0.6149322608990545,10000,20.0,20,20,nan,nan,nan,nan,101.25
486,14479,0.16519761085510254,1.8851117747170585,0.6143173286381555,10000,56.0,56,56,nan,nan,nan,nan,101.25
487,14496,0.05847597122192383,1.4205203726887703,0.6137030113095173,10000,17.0,17,17,nan,nan,nan,nan,101.25
488,14594,0.3231186866760254,1.6496633272998187,0.6130893082982078,10000,98.0,98,98,nan,nan,nan,nan,101.25
489,14666,0.246260404586792,1.8411982317144673,0.6124762189899097,10000,72.0,72,72,nan,nan,nan,nan,101.25
490,14688,0.07384586334228516,1.7169795368205418,0.6118637427709198,10000,22.0,22,22,nan,nan,nan,nan,101.25
491,14709,0.06698775291442871,2.0168958983960605,0.6112518790281489,10000,21.0,21,21,nan,nan,nan,nan,101.25
492,14770,0.20097875595092773,1.7051367983222008,0.6106406271491208,10000,61.0,61,61,nan,nan,nan,nan,101.25
493,14793,0.07310271263122559,1.8226118515367093,0.6100299865219717,10000,23.0,23,23,nan,nan,nan,nan,101.25
494,14863,0.22998428344726562,2.2247621210558073,0.6094199565354498,10000,70.0,70,70,nan,nan,nan,nan,101.25
495,14910,0.15807628631591797,1.3729955760088373,0.6088105365789144,10000,47.0,47,47,nan,nan,nan,nan,101.25
496,14936,0.07925295829772949,2.270512492897419,0.6082017260423355,10000,26.0,26,26,nan,nan,nan,nan,101.25
497,15114,0.5102066993713379,2.0066316024389828,0.6075935243162931,10000,178.0,178,178,nan,nan,nan,nan,101.25
498,15165,0.11845898628234863,2.0519994733964695,0.6069859307919768,10000,51.0,51,51,nan,nan,nan,nan,101.25
499,15234,0.14368939399719238,1.831057977957138,0.6063789448611848,10000,69.0,69,69,nan,nan,nan,nan,101.25
500,15304,0.17999744415283203,2.361731949022838,0.6057725659163237,10000,70.0,70,70,114.65,47.19245172694463,66.15,30.74943088904248,114.65
501,15364,0.13035964965820312,2.0271312050521373,0.6051667933504074,10000,60.0,60,60,nan,nan,nan,nan,114.65
502,15378,0.02879643440246582,1.9517278032643455,0.6045616265570569,10000,14.0,14,14,nan,nan,nan,nan,114.65
503,15414,0.10731625556945801,2.188511094906264,0.6039570649304998,10000,36.0,36,36,nan,nan,nan,nan,114.65
504,15450,0.08407211303710938,1.5483192104018397,0.6033531078655693,10000,36.0,36,36,nan,nan,nan,nan,114.65
505,15502,0.12047147750854492,1.8559179906375134,0.6027497547577038,10000,52.0,52,52,nan,nan,nan,nan,114.65
506,15528,0.0586857795715332,1.3889461451998124,0.602147005002946,10000,26.0,26,26,nan,nan,nan,nan,114.65
507,15607,0.179779052734375,1.934224700814561,0.6015448579979431,10000,79.0,79,79,nan,nan,nan,nan,114.65
508,15682,0.19123196601867676,1.9340450980265935,0.6009433131399452,10000,75.0,75,75,nan,nan,nan,nan,114.65
509,15753,0.16256356239318848,1.7102574041821588,0.6003423698268052,10000,71.0,71,71,nan,nan,nan,nan,114.65
510,15824,0.15322470664978027,1.7781670108227663,0.5997420274569785,10000,71.0,71,71,nan,nan,nan,nan,114.65
511,15884,0.13673973083496094,2.1426931655655306,0.5991422854295215,10000,60.0,60,60,nan,nan,nan,nan,114.65
512,15979,0.2367711067199707,1.9354891802919538,0.598543143144092,10000,95.0,95,95,nan,nan,nan,nan,114.65
513,16072,0.2021317481994629,2.1046391403482807,0.5979446000009478,10000,93.0,93,93,nan,nan,nan,nan,114.65
514,16087,0.034882307052612305,1.975461913148562,0.5973466554009469,10000,15.0,15,15,nan,nan,nan,nan,114.65
515,16159,0.16829895973205566,2.393889464231001,0.596749308745546,10000,72.0,72,72,nan,nan,nan,nan,114.65
516,16242,0.18256807327270508,2.1207068748323312,0.5961525594368005,10000,83.0,83,83,nan,nan,nan,nan,114.65
517,16347,0.24074506759643555,1.9118166841921351,0.5955564068773637,10000,105.0,105,105,nan,nan,nan,nan,114.65
518,16443,0.2105264663696289,2.200098864190901,0.5949608504704863,10000,96.0,96,96,nan,nan,nan,nan,114.65
519,16500,0.11539363861083984,2.8553426216046014,0.5943658896200158,10000,57.0,57,57,nan,nan,nan,nan,114.65
520,16570,0.1352379322052002,2.133889697279249,0.5937715237303958,10000,70.0,70,70,nan,nan,nan,nan,114.65
521,16658,0.17254400253295898,2.1584672765298323,0.5931777522066654,10000,88.0,88,88,nan,nan,nan,nan,114.65
522,16740,0.1563553810119629,1.958704473223628,0.5925845744544587,10000,82.0,82,82,nan,nan,nan,nan,114.65
523,16755,0.029193401336669922,1.8289652799566587,0.5919919898800042,10000,15.0,15,15,nan,nan,nan,nan,114.65
524,16804,0.09551000595092773,1.837760902485069,0.5913999978901242,10000,49.0,49,49,nan,nan,nan,nan,114.65
525,16826,0.043076276779174805,1.7331339046359062,0.590808597892234,10000,22.0,22,22,nan,nan,nan,nan,114.65
526,16953,0.35345458984375,2.0554431139484164,0.5902177892943418,10000,127.0,127,127,nan,nan,nan,nan,114.65
527,17011,0.13320112228393555,2.7281225539486984,0.5896275715050474,10000,58.0,58,58,nan,nan,nan,nan,114.65
528,17041,0.07242131233215332,2.987769650419553,0.5890379439335424,10000,30.0,30,30,nan,nan,nan,nan,114.65
529,17114,0.15996766090393066,2.477277428524135,0.5884489059896089,10000,73.0,73,73,nan,nan,nan,nan,114.65
530,17173,0.12163949012756348,2.1148585587487383,0.5878604570836192,10000,59.0,59,59,nan,nan,nan,nan,114.65
531,17215,0.09194707870483398,2.145082369978939,0.5872725966265356,10000,42.0,42,42,nan,nan,nan,nan,114.65
532,17249,0.07321977615356445,1.6750861469875364,0.5866853240299091,10000,34.0,34,34,nan,nan,nan,nan,114.65
533,17315,0.13431906700134277,2.3758204350191536,0.5860986387058792,10000,66.0,66,66,nan,nan,nan,nan,114.65
534,17372,0.11590814590454102,2.1421245788795904,0.5855125400671733,10000,57.0,57,57,nan,nan,nan,nan,114.65
535,17401,0.055117130279541016,2.409487189146979,0.5849270275271061,10000,29.0,29,29,nan,nan,nan,nan,114.65
536,17480,0.18423199653625488,2.518025932244108,0.584342100499579,10000,79.0,79,79,nan,nan,nan,nan,114.65
537,17702,0.5233843326568604,1.986891371844051,0.5837577583990794,10000,222.0,222,222,nan,nan,nan,nan,114.65
538,17765,0.12791109085083008,2.1440132609198965,0.5831740006406804,10000,63.0,63,63,nan,nan,nan,nan,114.65
539,17839,0.14960455894470215,2.02355869144604,0.5825908266400397,10000,74.0,74,74,nan,nan,nan,nan,114.65
540,17868,0.05794119834899902,2.6453308992344757,0.5820082358133997,10000,29.0,29,29,nan,nan,nan,nan,114.65
541,17947,0.16214418411254883,2.28966903073501,0.5814262275775862,10000,79.0,79,79,nan,nan,nan,nan,114.65
542,17980,0.06551218032836914,2.486377417589679,0.5808448013500086,10000,33.0,33,33,nan,nan,nan,nan,114.65
543,18030,0.14177155494689941,2.272807157188654,0.5802639565486586,10000,50.0,50,50,nan,nan,nan,nan,114.65
544,18051,0.06533670425415039,2.3367531257016316,0.57968369259211,10000,21.0,21,21,nan,nan,nan,nan,114.65
545,18101,0.15854239463806152,2.514799788594246,0.5791040088995179,10000,50.0,50,50,nan,nan,nan,nan,114.65
546,18276,0.5567171573638916,2.6292615020275116,0.5785249048906184,10000,175.0,175,175,nan,nan,nan,nan,114.65
547,18293,0.05192279815673828,2.5665332736337887,0.5779463799857277,10000,17.0,17,17,nan,nan,nan,nan,114.65
548,18426,0.42351508140563965,2.845662656583284,0.577368433605742,10000,133.0,133,133,nan,nan,nan,nan,114.65
549,18451,0.08520698547363281,3.462426985502243,0.5767910651721362,10000,25.0,25,25,nan,nan,nan,nan,114.65
550,18638,0.5930802822113037,2.3186363432416943,0.576214274106964,10000,187.0,187,187,265.85,134.52630783605113,77.1,46.04226319372235,265.85
551,18727,0.22600245475769043,2.451120988204238,0.5756380598328571,10000,89.0,89,89,nan,nan,nan,nan,265.85
552,18864,0.2996361255645752,2.3934116922590856,0.5750624217730242,10000,137.0,137,137,nan,nan,nan,nan,265.85
553,18910,0.0955805778503418,2.2554142588506574,0.5744873593512512,10000,46.0,46,46,nan,nan,nan,nan,265.85
554,18938,0.06101655960083008,2.122313423880509,0.5739128719918999,10000,28.0,28,28,nan,nan,nan,nan,265.85
555,19079,0.2955479621887207,2.3388664541198008,0.573338959119908,10000,141.0,141,141,nan,nan,nan,nan,265.85
556,19238,0.39542102813720703,2.893008150535185,0.572765620160788,10000,159.0,159,159,nan,nan,nan,nan,265.85
557,19381,0.29933810234069824,2.603878011184556,0.5721928545406272,10000,143.0,143,143,nan,nan,nan,nan,265.85
558,19533,0.34017491340637207,2.6811667969940522,0.5716206616860866,10000,152.0,152,152,nan,nan,nan,nan,265.85
559,19608,0.26006174087524414,2.0493356657028197,0.5710490410244006,10000,75.0,75,75,nan,nan,nan,nan,265.85
560,19732,0.3417222499847412,2.359323029616667,0.5704779919833761,10000,124.0,124,124,nan,nan,nan,nan,265.85
561,19887,0.33447790145874023,2.815965214323613,0.5699075139913927,10000,155.0,155,155,nan,nan,nan,nan,265.85
562,20023,0.3616483211517334,2.2749520696918752,0.5693376064774013,10000,136.0,136,136,nan,nan,nan,nan,265.85
563,20034,0.03831195831298828,2.1191000667485325,0.5687682688709239,10000,11.0,11,11,nan,nan,nan,nan,265.85
564,20102,0.22386860847473145,2.9349854939124165,0.5681995006020529,10000,68.0,68,68,nan,nan,nan,nan,265.85
565,20158,0.11295080184936523,3.2837064723883356,0.5676313011014509,10000,56.0,56,56,nan,nan,nan,nan,265.85
566,20204,0.0935966968536377,2.6648961315336437,0.5670636698003494,10000,46.0,46,46,nan,nan,nan,nan,265.85
567,20301,0.2145228385925293,2.578826658120475,0.5664966061305491,10000,97.0,97,97,nan,nan,nan,nan,265.85
568,20330,0.06054830551147461,3.0896503945876814,0.5659301095244186,10000,29.0,29,29,nan,nan,nan,nan,265.85
569,20362,0.07163333892822266,2.2311388896778226,0.5653641794148941,10000,32.0,32,32,nan,nan,nan,nan,265.85
570,20415,0.10894894599914551,2.5287496759644092,0.5647988152354793,10000,53.0,53,53,nan,nan,nan,nan,265.85
571,20451,0.07791399955749512,2.100659722876218,0.5642340164202437,10000,36.0,36,36,nan,nan,nan,nan,265.85
572,20466,0.03128242492675781,3.2227316737174987,0.5636697824038235,10000,15.0,15,15,nan,nan,nan,nan,265.85
573,20642,0.3987922668457031,2.312497581820935,0.5631061126214196,10000,176.0,176,176,nan,nan,nan,nan,265.85
574,20683,0.09654998779296875,2.71125555510928,0.5625430065087982,10000,41.0,41,41,nan,nan,nan,nan,265.85
575,20774,0.21285128593444824,2.4042416973100913,0.5619804635022894,10000,91.0,91,91,nan,nan,nan,nan,265.85
576,20823,0.11634349822998047,2.631464797319198,0.561418483038787,10000,49.0,49,49,nan,nan,nan,nan,265.85
577,20953,0.30832839012145996,2.551980139200504,0.5608570645557482,10000,130.0,130,130,nan,nan,nan,nan,265.85
578,21137,0.4209749698638916,2.7810437334296494,0.5602962074911925,10000,184.0,184,184,nan,nan,nan,nan,265.85
579,21149,0.024534225463867188,3.2298300166924796,0.5597359112837013,10000,12.0,12,12,nan,nan,nan,nan,265.85
580,21194,0.0974879264831543,2.5403399914503098,0.5591761753724176,10000,45.0,45,45,nan,nan,nan,nan,265.85
581,21331,0.3112175464630127,2.7315819074202627,0.5586169991970452,10000,137.0,137,137,nan,nan,nan,nan,265.85
582,21358,0.054305315017700195,3.1429049091206656,0.5580583821978482,10000,27.0,27,27,nan,nan,nan,nan,265.85
583,21380,0.04897332191467285,1.9962108128450133,0.5575003238156504,10000,22.0,22,22,nan,nan,nan,nan,265.85
584,21451,0.1553022861480713,2.775582368210168,0.5569428234918348,10000,71.0,71,71,nan,nan,nan,nan,265.85
585,21476,0.054015159606933594,3.103356882929802,0.5563858806683429,10000,25.0,25,25,nan,nan,nan,nan,265.85
586,21576,0.21881413459777832,2.648861768990755,0.5558294947876746,10000,100.0,100,100,nan,nan,nan,nan,265.85
587,21806,0.5002961158752441,2.690091446236424,0.5552736652928869,10000,230.0,230,230,nan,nan,nan,nan,265.85
588,21896,0.24273347854614258,2.683842692938116,0.5547183916275941,10000,90.0,90,90,nan,nan,nan,nan,265.85
589,22163,0.7586805820465088,2.9577477798423963,0.5541636732359665,10000,267.0,267,267,nan,nan,nan,nan,265.85
590,22216,0.14524149894714355,3.055606166990298,0.5536095095627305,10000,53.0,53,53,nan,nan,nan,nan,265.85
591,22263,0.11475729942321777,2.673516366551531,0.5530559000531677,10000,47.0,47,47,nan,nan,nan,nan,265.85
592,22505,0.7410032749176025,2.9056711765237093,0.5525028441531146,10000,242.0,242,242,nan,nan,nan,nan,265.85
593,22561,0.17216086387634277,2.2882416740592038,0.5519503413089615,10000,56.0,56,56,nan,nan,nan,nan,265.85
594,22687,0.3865838050842285,2.4692600629632433,0.5513983909676525,10000,126.0,126,126,nan,nan,nan,nan,265.85
595,22730,0.13157963752746582,2.6821925355944525,0.5508469925766849,10000,43.0,43,43,nan,nan,nan,nan,265.85
596,22791,0.1896519660949707,2.8993170713303518,0.5502961455841082,10000,61.0,61,61,nan,nan,nan,nan,265.85
597,22961,0.5243983268737793,2.8886652259703944,0.5497458494385241,10000,170.0,170,170,nan,nan,nan,nan,265.85
598,23014,0.1640639305114746,2.9568444330174968,0.5491961035890855,10000,53.0,53,53,nan,nan,nan,nan,265.85
599,23075,0.1867830753326416,3.176988936594275,0.5486469074854965,10000,61.0,61,61,nan,nan,nan,nan,265.85
600,23159,0.26073598861694336,3.068422555746067,0.548098260578011,10000,84.0,84,84,359.7,117.92629053777618,110.05,51.707325399792246,359.7
601,23176,0.04860353469848633,2.0529063370297935,0.547550162317433,10000,17.0,17,17,nan,nan,nan,nan,359.7
602,23235,0.1662616729736328,2.2476652941461337,0.5470026121551156,10000,59.0,59,59,nan,nan,nan,nan,359.7
603,23257,0.05960798263549805,1.5871088592843576,0.5464556095429605,10000,22.0,22,22,nan,nan,nan,nan,359.7
604,23403,0.42696523666381836,2.7506193886574817,0.5459091539334175,10000,146.0,146,146,nan,nan,nan,nan,359.7
605,23522,0.36881566047668457,2.69966906960271,0.5453632447794842,10000,119.0,119,119,nan,nan,nan,nan,359.7
606,23648,0.41078853607177734,1.9807527208966869,0.5448178815347047,10000,126.0,126,126,nan,nan,nan,nan,359.7
607,23721,0.23543190956115723,2.3645080593350816,0.54427306365317,10000,73.0,73,73,nan,nan,nan,nan,359.7
608,23864,0.44322967529296875,2.9832042847479974,0.5437287905895168,10000,143.0,143,143,nan,nan,nan,nan,359.7
609,23905,0.12971115112304688,2.645118835677461,0.5431850617989273,10000,41.0,41,41,nan,nan,nan,nan,359.7
610,24106,0.6350297927856445,2.9023914196301455,0.5426418767371284,10000,201.0,201,201,nan,nan,nan,nan,359.7
611,24164,0.1803131103515625,3.1526911769961488,0.5420992348603912,10000,58.0,58,58,nan,nan,nan,nan,359.7
612,24229,0.17643165588378906,2.4418129329497997,0.5415571356255309,10000,65.0,65,65,nan,nan,nan,nan,359.7
613,24408,0.36009931564331055,2.6597093242173755,0.5410155784899053,10000,179.0,179,179,nan,nan,nan,nan,359.7
614,24548,0.28313159942626953,3.487412696278521,0.5404745629114154,10000,140.0,140,140,nan,nan,nan,nan,359.7
615,24631,0.16388773918151855,3.222390067146485,0.539934088348504,10000,83.0,83,83,nan,nan,nan,nan,359.7
616,24654,0.046442508697509766,3.052701366984326,0.5393941542601555,10000,23.0,23,23,nan,nan,nan,nan,359.7
617,24832,0.36213040351867676,2.8249579067812878,0.5388547601058953,10000,178.0,178,178,nan,nan,nan,nan,359.7
618,24894,0.1221928596496582,2.0857207414604004,0.5383159053457894,10000,62.0,62,62,nan,nan,nan,nan,359.7
619,25002,0.21652793884277344,2.498243278651326,0.5377775894404436,10000,108.0,108,108,nan,nan,nan,nan,359.7
620,25086,0.17276930809020996,3.4593683557496187,0.5372398118510032,10000,84.0,84,84,nan,nan,nan,nan,359.7
621,25226,0.2829701900482178,2.8307983156825816,0.5367025720391522,10000,140.0,140,140,nan,nan,nan,nan,359.7
622,25263,0.07529497146606445,3.178735996823053,0.536165869467113,10000,37.0,37,37,nan,nan,nan,nan,359.7
623,25347,0.17063069343566895,2.51619286347358,0.5356297035976458,10000,84.0,84,84,nan,nan,nan,nan,359.7
624,25422,0.14890408515930176,3.8695147639513015,0.5350940738940482,10000,75.0,75,75,nan,nan,nan,nan,359.7
625,25583,0.320894718170166,2.010880106955952,0.5345589798201541,10000,161.0,161,161,nan,nan,nan,nan,359.7
626,25709,0.2436060905456543,2.8155373813259224,0.534024420840334,10000,126.0,126,126,nan,nan,nan,nan,359.7
627,25756,0.08976078033447266,3.1286714127723205,0.5334903964194936,10000,47.0,47,47,nan,nan,nan,nan,359.7
628,25886,0.25089406967163086,2.8366436804716404,0.5329569060230741,10000,130.0,130,130,nan,nan,nan,nan,359.7
629,26164,0.7608973979949951,2.7414021869893554,0.532423949117051,10000,278.0,278,278,nan,nan,nan,nan,359.7
630,26388,0.44423961639404297,3.1760390398890843,0.531891525167934,10000,224.0,224,224,nan,nan,nan,nan,359.7
631,26548,0.36963486671447754,2.605976456636563,0.5313596336427661,10000,160.0,160,160,nan,nan,nan,nan,359.7
632,26647,0.19945120811462402,2.565497132563832,0.5308282740091232,10000,99.0,99,99,nan,nan,nan,nan,359.7
633,26829,0.3572235107421875,2.8530373072640582,0.5302974457351142,10000,182.0,182,182,nan,nan,nan,nan,359.7
634,26879,0.12161445617675781,2.181092759668827,0.5297671482893791,10000,50.0,50,50,nan,nan,nan,nan,359.7
635,26959,0.18019533157348633,2.8059816336259247,0.5292373811410898,10000,80.0,80,80,nan,nan,nan,nan,359.7
636,27054,0.18222856521606445,2.7903150847083644,0.5287081437599487,10000,95.0,95,95,nan,nan,nan,nan,359.7
637,27092,0.0762481689453125,2.954807005430523,0.5281794356161887,10000,38.0,38,38,nan,nan,nan,nan,359.7
638,27215,0.24040436744689941,2.5086817639630015,0.5276512561805725,10000,123.0,123,123,nan,nan,nan,nan,359.7
639,27455,0.5126457214355469,2.696265625115484,0.5271236049243919,10000,240.0,240,240,nan,nan,nan,nan,359.7
640,27796,0.6895668506622314,2.5211276176912696,0.5265964813194676,10000,341.0,341,341,nan,nan,nan,nan,359.7
641,28078,0.5797438621520996,2.7822468873139816,0.5260698848381481,10000,282.0,282,282,nan,nan,nan,nan,359.7
642,28114,0.07894754409790039,2.9544356875121593,0.5255438149533099,10000,36.0,36,36,nan,nan,nan,nan,359.7
643,28221,0.23080945014953613,2.9997163802106805,0.5250182711383566,10000,107.0,107,107,nan,nan,nan,nan,359.7
644,28465,0.5428562164306641,2.3717685961088195,0.5244932528672183,10000,244.0,244,244,nan,nan,nan,nan,359.7
645,28547,0.1597440242767334,3.4597564993835075,0.5239687596143511,10000,82.0,82,82,nan,nan,nan,nan,359.7
646,28724,0.4186689853668213,2.3674014043589096,0.5234447908547367,10000,177.0,177,177,nan,nan,nan,nan,359.7
647,28782,0.13827776908874512,2.6360943376504142,0.522921346063882,10000,58.0,58,58,nan,nan,nan,nan,359.7
648,28815,0.061837196350097656,3.0653302777897227,0.522398424717818,10000,33.0,33,33,nan,nan,nan,nan,359.7
649,28983,0.33064937591552734,3.1976161482078687,0.5218760262931003,10000,168.0,168,168,nan,nan,nan,nan,359.7
650,29246,0.5606656074523926,2.9207512747368884,0.5213541502668072,10000,263.0,263,263,402.65,95.70855499901771,177.45,66.07380343222266,402.65
651,29383,0.2751917839050293,2.957919077172767,0.5208327961165404,10000,137.0,137,137,nan,nan,nan,nan,402.65
652,29440,0.13817191123962402,2.2940711169912102,0.5203119633204238,10000,57.0,57,57,nan,nan,nan,nan,402.65
653,29543,0.23658204078674316,2.9683967872152053,0.5197916513571034,10000,103.0,103,103,nan,nan,nan,nan,402.65
654,29661,0.2336745262145996,3.1785939724768624,0.5192718597057463,10000,118.0,118,118,nan,nan,nan,nan,402.65
655,29926,0.5278053283691406,2.950149950750594,0.5187525878460405,10000,265.0,265,265,nan,nan,nan,nan,402.65
656,30011,0.16417503356933594,3.561554302888758,0.5182338352581944,10000,85.0,85,85,nan,nan,nan,nan,402.65
657,30116,0.20855951309204102,2.78390759399959,0.5177156014229363,10000,105.0,105,105,nan,nan,nan,nan,402.65
658,30354,0.47811412811279297,3.086325014150944,0.5171978858215134,10000,238.0,238,238,nan,nan,nan,nan,402.65
659,30448,0.1849956512451172,2.9331284924707512,0.5166806879356919,10000,94.0,94,94,nan,nan,nan,nan,402.65
660,30601,0.31006598472595215,2.7995771745743316,0.5161640072477562,10000,153.0,153,153,nan,nan,nan,nan,402.65
661,30815,0.4169754981994629,2.590689195755208,0.5156478432405085,10000,214.0,214,214,nan,nan,nan,nan,402.65
662,30896,0.1573324203491211,1.9414334042388717,0.515132195397268,10000,81.0,81,81,nan,nan,nan,nan,402.65
663,31327,0.8354358673095703,2.7487473107545948,0.5146170632018707,10000,431.0,431,431,nan,nan,nan,nan,402.65
664,31414,0.16610074043273926,2.4921451736798232,0.5141024461386688,10000,87.0,87,87,nan,nan,nan,nan,402.65
665,31654,0.45784664154052734,2.552736682506899,0.5135883436925301,10000,240.0,240,240,nan,nan,nan,nan,402.65
666,31725,0.13803339004516602,2.8867433417431068,0.5130747553488376,10000,71.0,71,71,nan,nan,nan,nan,402.65
667,31983,0.529918909072876,2.8762223622942154,0.5125616805934888,10000,258.0,258,258,nan,nan,nan,nan,402.65
668,32060,0.1869525909423828,2.9874808917959017,0.5120491189128954,10000,77.0,77,77,nan,nan,nan,nan,402.65
669,32313,0.7679722309112549,2.9689367736281143,0.5115370697939825,10000,253.0,253,253,nan,nan,nan,nan,402.65
670,32354,0.07846546173095703,2.991001795341329,0.5110255327241885,10000,41.0,41,41,nan,nan,nan,nan,402.65
671,32400,0.09241247177124023,3.4919244595195935,0.5105145071914643,10000,46.0,46,46,nan,nan,nan,nan,402.65
672,32603,0.3865649700164795,2.8196057433565263,0.5100039926842729,10000,203.0,203,203,nan,nan,nan,nan,402.65
673,32683,0.1518704891204834,2.5679779185913505,0.5094939886915886,10000,80.0,80,80,nan,nan,nan,nan,402.65
674,32964,0.5289137363433838,2.7415355397554055,0.508984494702897,10000,281.0,281,281,nan,nan,nan,nan,402.65
675,32984,0.037438392639160156,4.265916828811169,0.508475510208194,10000,20.0,20,20,nan,nan,nan,nan,402.65
676,33123,0.26473188400268555,2.8369241972192585,0.5079670346979859,10000,139.0,139,139,nan,nan,nan,nan,402.65
677,33340,0.4130072593688965,3.191162736150801,0.5074590676632879,10000,217.0,217,217,nan,nan,nan,nan,402.65
678,33681,0.6413171291351318,2.802516727459745,0.5069516085956246,10000,341.0,341,341,nan,nan,nan,nan,402.65
679,33698,0.0318293571472168,2.6918821755577538,0.506444656987029,10000,17.0,17,17,nan,nan,nan,nan,402.65
680,33718,0.03745746612548828,2.561451701819897,0.505938212330042,10000,20.0,20,20,nan,nan,nan,nan,402.65
681,33895,0.35283493995666504,3.0482568752210017,0.505432274117712,10000,177.0,177,177,nan,nan,nan,nan,402.65
682,34019,0.28964900970458984,2.2975798758768264,0.5049268418435943,10000,124.0,124,124,nan,nan,nan,nan,402.65
683,34238,0.4644756317138672,2.97313585040504,0.5044219150017507,10000,219.0,219,219,nan,nan,nan,nan,402.65
684,34280,0.0940852165222168,2.528861925892887,0.5039174930867489,10000,42.0,42,42,nan,nan,nan,nan,402.65
685,34448,0.3594663143157959,3.3861701199784875,0.5034135755936622,10000,168.0,168,168,nan,nan,nan,nan,402.65
686,34635,0.37181591987609863,3.2806753293875066,0.5029101620180685,10000,187.0,187,187,nan,nan,nan,nan,402.65
687,34825,0.3940401077270508,3.490416405702892,0.5024072518560504,10000,190.0,190,190,nan,nan,nan,nan,402.65
688,34969,0.3009963035583496,2.9062541511116757,0.5019048446041944,10000,144.0,144,144,nan,nan,nan,nan,402.65
689,35094,0.27736616134643555,2.283684292793274,0.5014029397595902,10000,125.0,125,125,nan,nan,nan,nan,402.65
690,35117,0.061707258224487305,4.025646680399127,0.5009015368198305,10000,23.0,23,23,nan,nan,nan,nan,402.65
691,35394,0.7056167125701904,3.3291519681119532,0.5004006352830107,10000,277.0,277,277,nan,nan,nan,nan,402.65
692,35524,0.2559020519256592,2.1085324911543957,0.4999002346477277,10000,130.0,130,130,nan,nan,nan,nan,402.65
693,35776,0.5450601577758789,3.150089027034858,0.49940033441307996,10000,252.0,252,252,nan,nan,nan,nan,402.65
694,36021,0.46953392028808594,2.922682158375273,0.49890093407866687,10000,245.0,245,245,nan,nan,nan,nan,402.65
695,36151,0.24816608428955078,3.4891926779769933,0.4984020331445882,10000,130.0,130,130,nan,nan,nan,nan,402.65
696,36261,0.23609375953674316,3.0823880199004305,0.4979036311114436,10000,110.0,110,110,nan,nan,nan,nan,402.65
697,36315,0.10222697257995605,2.832842886309933,0.4974057274803321,10000,54.0,54,54,nan,nan,nan,nan,402.65
698,36542,0.5088248252868652,3.2114332487338966,0.49690832175285177,10000,227.0,227,227,nan,nan,nan,nan,402.65
699,36677,0.2749452590942383,3.0314525455236434,0.4964114134310989,10000,135.0,135,135,nan,nan,nan,nan,402.65
