episode,env_steps,dt_sec,loss_mean,epsilon,buffer_size,ep_return,ep_length,train_updates,eval_det_mean,eval_det_std,eval_sto_mean,eval_sto_std,best_eval_det
77,1809,0.0472109317779541,0.024640534559021824,0.9249283295681431,1809,23.0,23,23,nan,nan,nan,nan,9.3
78,1819,0.023667097091674805,0.02714669853448868,0.9240034012385749,1819,10.0,10,10,nan,nan,nan,nan,9.3
79,1831,0.030097484588623047,0.023478496509293716,0.9230793978373364,1831,12.0,12,12,nan,nan,nan,nan,9.3
80,1850,0.040366411209106445,0.022437050399419508,0.9221563184394991,1850,19.0,19,19,nan,nan,nan,nan,9.3
81,1875,0.05320382118225098,0.023661940656602383,0.9212341621210596,1875,25.0,25,25,nan,nan,nan,nan,9.3
82,1928,0.11425352096557617,0.019713802772732276,0.9203129279589385,1928,53.0,53,53,nan,nan,nan,nan,9.3
83,1939,0.02346491813659668,0.01940127428282391,0.9193926150309796,1939,11.0,11,11,nan,nan,nan,nan,9.3
84,1956,0.037039995193481445,0.01875275789814837,0.9184732224159486,1956,17.0,17,17,nan,nan,nan,nan,9.3
85,1975,0.04131746292114258,0.017448496416603263,0.9175547491935327,1975,19.0,19,19,nan,nan,nan,nan,9.3
86,1987,0.02627253532409668,0.01819650720184048,0.9166371944443392,1987,12.0,12,12,nan,nan,nan,nan,9.3
87,2008,0.04747295379638672,0.38960299596545245,0.9157205572498949,2008,21.0,21,21,nan,nan,nan,nan,9.3
88,2041,0.06888771057128906,0.7807866172357039,0.914804836692645,2041,33.0,33,33,nan,nan,nan,nan,9.3
89,2083,0.09309840202331543,0.4593327378942853,0.9138900318559524,2083,42.0,42,42,nan,nan,nan,nan,9.3
90,2106,0.05507469177246094,0.3098708967799726,0.9129761418240965,2106,23.0,23,23,nan,nan,nan,nan,9.3
91,2116,0.020841598510742188,0.2615106895565987,0.9120631656822724,2116,10.0,10,10,nan,nan,nan,nan,9.3
92,2164,0.10382461547851562,0.2101054343705376,0.9111511025165902,2164,48.0,48,48,nan,nan,nan,nan,9.3
93,2175,0.024952411651611328,0.19571967558427292,0.9102399514140735,2175,11.0,11,11,nan,nan,nan,nan,9.3
94,2193,0.04389786720275879,0.14165124793847403,0.9093297114626595,2193,18.0,18,18,nan,nan,nan,nan,9.3
95,2212,0.04661226272583008,0.1586768419334763,0.9084203817511969,2212,19.0,19,19,nan,nan,nan,nan,9.3
96,2235,0.05001473426818848,0.1178232546409835,0.9075119613694457,2235,23.0,23,23,nan,nan,nan,nan,9.3
97,2250,0.033774614334106445,0.1323039506872495,0.9066044494080763,2250,15.0,15,15,nan,nan,nan,nan,9.3
98,2299,0.10916256904602051,0.11636223119436478,0.9056978449586682,2299,49.0,49,49,nan,nan,nan,nan,9.3
99,2327,0.06402945518493652,0.116831428637462,0.9047921471137096,2327,28.0,28,28,nan,nan,nan,nan,9.3
100,2353,0.05076146125793457,0.10341451968997717,0.9038873549665959,2353,26.0,26,26,9.3,0.7810249675906654,17.55,6.666895829394666,9.3
101,2365,0.03026413917541504,0.09346712660044432,0.9029834676116293,2365,12.0,12,12,nan,nan,nan,nan,9.3
102,2415,0.12098813056945801,0.09262174252420664,0.9020804841440176,2415,50.0,50,50,nan,nan,nan,nan,9.3
103,2429,0.03357195854187012,0.10246485518291593,0.9011784036598737,2429,14.0,14,14,nan,nan,nan,nan,9.3
104,2446,0.03996777534484863,0.07229764502057258,0.9002772252562138,2446,17.0,17,17,nan,nan,nan,nan,9.3
105,2464,0.04356193542480469,0.0851712076821261,0.8993769480309576,2464,18.0,18,18,nan,nan,nan,nan,9.3
106,2504,0.08993935585021973,0.06704605042468756,0.8984775710829266,2504,40.0,40,40,nan,nan,nan,nan,9.3
107,2531,0.05893278121948242,0.07148160343920743,0.8975790935118436,2531,27.0,27,27,nan,nan,nan,nan,9.3
108,2579,0.10381841659545898,0.07514534963411279,0.8966815144183318,2579,48.0,48,48,nan,nan,nan,nan,9.3
109,2590,0.026208877563476562,0.06367535144090652,0.8957848329039134,2590,11.0,11,11,nan,nan,nan,nan,9.3
110,2605,0.030447721481323242,0.07015142242113749,0.8948890480710096,2605,15.0,15,15,nan,nan,nan,nan,9.3
111,2624,0.04291701316833496,0.08569797388228931,0.8939941590229386,2624,19.0,19,19,nan,nan,nan,nan,9.3
112,2643,0.041912078857421875,0.08032110686364927,0.8931001648639156,2643,19.0,19,19,nan,nan,nan,nan,9.3
113,2663,0.04446768760681152,0.08889309260994196,0.8922070646990518,2663,20.0,20,20,nan,nan,nan,nan,9.3
114,2687,0.050919294357299805,0.07493787658556054,0.8913148576343527,2687,24.0,24,24,nan,nan,nan,nan,9.3
115,2703,0.03369426727294922,0.06267853663302958,0.8904235427767183,2703,16.0,16,16,nan,nan,nan,nan,9.3
116,2713,0.02132701873779297,0.05444373423233628,0.8895331192339416,2713,10.0,10,10,nan,nan,nan,nan,9.3
117,2729,0.03412032127380371,0.06837628316134214,0.8886435861147077,2729,16.0,16,16,nan,nan,nan,nan,9.3
118,2741,0.024811267852783203,0.05235384233916799,0.887754942528593,2741,12.0,12,12,nan,nan,nan,nan,9.3
119,2753,0.02696084976196289,0.06784750916995108,0.8868671875860644,2753,12.0,12,12,nan,nan,nan,nan,9.3
120,2765,0.02251577377319336,0.06817295340200265,0.8859803203984784,2765,12.0,12,12,nan,nan,nan,nan,9.3
121,2775,0.019909381866455078,0.05734502542763949,0.88509434007808,2775,10.0,10,10,nan,nan,nan,nan,9.3
122,2789,0.025872468948364258,0.07153747217463595,0.8842092457380019,2789,14.0,14,14,nan,nan,nan,nan,9.3
123,2820,0.14751958847045898,0.07206480235101716,0.8833250364922639,2820,31.0,31,31,nan,nan,nan,nan,9.3
124,2835,0.05255866050720215,0.061122299948086344,0.8824417114557717,2835,15.0,15,15,nan,nan,nan,nan,9.3
125,2870,0.08667325973510742,0.06818524596414395,0.8815592697443159,2870,35.0,35,35,nan,nan,nan,nan,9.3
126,2904,0.06770563125610352,0.06870635048321941,0.8806777104745716,2904,34.0,34,34,nan,nan,nan,nan,9.3
127,2917,0.027721643447875977,0.06684335134923458,0.8797970327640969,2917,13.0,13,13,nan,nan,nan,nan,9.3
128,2929,0.025696754455566406,0.06516330611581604,0.8789172357313328,2929,12.0,12,12,nan,nan,nan,nan,9.3
129,2957,0.06300902366638184,0.0707828796335629,0.8780383184956015,2957,28.0,28,28,nan,nan,nan,nan,9.3
130,2972,0.03233790397644043,0.05589462015777826,0.8771602801771059,2972,15.0,15,15,nan,nan,nan,nan,9.3
131,2993,0.04560041427612305,0.05714400334372407,0.8762831198969288,2993,21.0,21,21,nan,nan,nan,nan,9.3
132,3024,0.0669100284576416,0.7159088703413163,0.8754068367770318,3024,31.0,31,31,nan,nan,nan,nan,9.3
133,3039,0.031675100326538086,0.6327890396118164,0.8745314299402548,3039,15.0,15,15,nan,nan,nan,nan,9.3
134,3055,0.03693270683288574,0.4433483611792326,0.8736568985103146,3055,16.0,16,16,nan,nan,nan,nan,9.3
135,3080,0.0532383918762207,0.34737383186817167,0.8727832416118043,3080,25.0,25,25,nan,nan,nan,nan,9.3
136,3096,0.03592562675476074,0.3038420486263931,0.8719104583701925,3096,16.0,16,16,nan,nan,nan,nan,9.3
137,3109,0.03185915946960449,0.2264432173508864,0.8710385479118223,3109,13.0,13,13,nan,nan,nan,nan,9.3
138,3147,0.08307909965515137,0.24819322038245828,0.8701675093639105,3147,38.0,38,38,nan,nan,nan,nan,9.3
139,3161,0.030072450637817383,0.2147617055369275,0.8692973418545467,3161,14.0,14,14,nan,nan,nan,nan,9.3
140,3173,0.025745630264282227,0.18197828313956657,0.8684280445126921,3173,12.0,12,12,nan,nan,nan,nan,9.3
141,3184,0.02126312255859375,0.1747380095449361,0.8675596164681794,3184,11.0,11,11,nan,nan,nan,nan,9.3
142,3201,0.038213491439819336,0.20262532067649505,0.8666920568517111,3201,17.0,17,17,nan,nan,nan,nan,9.3
143,3224,0.04694533348083496,0.20998067182043326,0.8658253647948594,3224,23.0,23,23,nan,nan,nan,nan,9.3
144,3236,0.029661893844604492,0.189650010317564,0.8649595394300645,3236,12.0,12,12,nan,nan,nan,nan,9.3
145,3250,0.03130173683166504,0.17982804056789195,0.8640945798906344,3250,14.0,14,14,nan,nan,nan,nan,9.3
146,3281,0.07425808906555176,0.19191776618601813,0.8632304853107438,3281,31.0,31,31,nan,nan,nan,nan,9.3
147,3303,0.04737281799316406,0.1969894248653542,0.862367254825433,3303,22.0,22,22,nan,nan,nan,nan,9.3
148,3361,0.13402819633483887,0.1745101940207954,0.8615048875706075,3361,58.0,58,58,nan,nan,nan,nan,9.3
149,3371,0.021198749542236328,0.21033654622733594,0.8606433826830369,3371,10.0,10,10,nan,nan,nan,nan,9.3
150,3391,0.04346203804016113,0.16561888316646217,0.8597827393003539,3391,20.0,20,20,10.2,0.7483314773547882,26.1,16.51938255504727,10.2
151,3407,0.03768563270568848,0.18238920375006273,0.8589229565610536,3407,16.0,16,16,nan,nan,nan,nan,10.2
152,3433,0.05746603012084961,0.17184297976872095,0.8580640336044925,3433,26.0,26,26,nan,nan,nan,nan,10.2
153,3443,0.0275576114654541,0.14977730279788376,0.857205969570888,3443,10.0,10,10,nan,nan,nan,nan,10.2
154,3458,0.03750872611999512,0.1292257269844413,0.8563487636013172,3458,15.0,15,15,nan,nan,nan,nan,10.2
155,3467,0.023418426513671875,0.20246634311560127,0.8554924148377159,3467,9.0,9,9,nan,nan,nan,nan,10.2
156,3481,0.030753135681152344,0.13844671612605453,0.8546369224228781,3481,14.0,14,14,nan,nan,nan,nan,10.2
157,3497,0.033651113510131836,0.17764671938493848,0.8537822855004553,3497,16.0,16,16,nan,nan,nan,nan,10.2
158,3516,0.04120302200317383,0.12026216663224132,0.8529285032149548,3516,19.0,19,19,nan,nan,nan,nan,10.2
159,3533,0.04962325096130371,0.1662305391886655,0.8520755747117399,3533,17.0,17,17,nan,nan,nan,nan,10.2
160,3592,0.1367955207824707,0.16969072411499792,0.8512234991370281,3592,59.0,59,59,nan,nan,nan,nan,10.2
161,3612,0.045973777770996094,0.19359530359506608,0.8503722756378911,3612,20.0,20,20,nan,nan,nan,nan,10.2
162,3621,0.020006656646728516,0.18629130182994735,0.8495219033622532,3621,9.0,9,9,nan,nan,nan,nan,10.2
163,3635,0.02831554412841797,0.1920032985508442,0.8486723814588909,3635,14.0,14,14,nan,nan,nan,nan,10.2
164,3652,0.04128217697143555,0.1646399068481782,0.847823709077432,3652,17.0,17,17,nan,nan,nan,nan,10.2
165,3666,0.030242204666137695,0.13351410760411195,0.8469758853683546,3666,14.0,14,14,nan,nan,nan,nan,10.2
166,3706,0.09068417549133301,0.17328471122309566,0.8461289094829862,3706,40.0,40,40,nan,nan,nan,nan,10.2
167,3720,0.03003406524658203,0.186263662895986,0.8452827805735033,3720,14.0,14,14,nan,nan,nan,nan,10.2
168,3731,0.021754026412963867,0.15314884348349136,0.8444374977929298,3731,11.0,11,11,nan,nan,nan,nan,10.2
169,3747,0.03455042839050293,0.19590106228133664,0.8435930602951368,3747,16.0,16,16,nan,nan,nan,nan,10.2
170,3781,0.07469439506530762,0.14256622965502389,0.8427494672348417,3781,34.0,34,34,nan,nan,nan,nan,10.2
171,3796,0.03448748588562012,0.15836875550448895,0.8419067177676068,3796,15.0,15,15,nan,nan,nan,nan,10.2
172,3898,0.22383904457092285,0.15559173074057875,0.8410648110498392,3898,102.0,102,102,nan,nan,nan,nan,10.2
173,3909,0.0242769718170166,0.16560864888808943,0.8402237462387894,3909,11.0,11,11,nan,nan,nan,nan,10.2
174,3926,0.04079890251159668,0.1559045685126501,0.8393835224925505,3926,17.0,17,17,nan,nan,nan,nan,10.2
175,3946,0.049788475036621094,0.1360492430627346,0.838544138970058,3946,20.0,20,20,nan,nan,nan,nan,10.2
176,3955,0.020282506942749023,0.20588340941402647,0.8377055948310879,3955,9.0,9,9,nan,nan,nan,nan,10.2
177,3966,0.023820877075195312,0.13438394767316905,0.8368678892362568,3966,11.0,11,11,nan,nan,nan,nan,10.2
178,3979,0.030906200408935547,0.13947638554068711,0.8360310213470206,3979,13.0,13,13,nan,nan,nan,nan,10.2
179,3997,0.0441746711730957,0.1451099854376581,0.8351949903256736,3997,18.0,18,18,nan,nan,nan,nan,10.2
180,4020,0.05482602119445801,0.8285079473710578,0.8343597953353479,4020,23.0,23,23,nan,nan,nan,nan,10.2
181,4036,0.03746485710144043,0.6973882783204317,0.8335254355400126,4036,16.0,16,16,nan,nan,nan,nan,10.2
182,4050,0.033473968505859375,0.5371237503630775,0.8326919101044725,4050,14.0,14,14,nan,nan,nan,nan,10.2
183,4079,0.06364941596984863,0.39894926959070665,0.831859218194368,4079,29.0,29,29,nan,nan,nan,nan,10.2
184,4095,0.037831783294677734,0.3591326344758272,0.8310273589761736,4095,16.0,16,16,nan,nan,nan,nan,10.2
185,4109,0.03615880012512207,0.3462839440575668,0.8301963316171974,4109,14.0,14,14,nan,nan,nan,nan,10.2
186,4131,0.058709144592285156,0.3269886382940141,0.8293661352855802,4131,22.0,22,22,nan,nan,nan,nan,10.2
187,4169,0.0838937759399414,0.30168047537536996,0.8285367691502946,4169,38.0,38,38,nan,nan,nan,nan,10.2
188,4180,0.024837732315063477,0.28488026271489536,0.8277082323811443,4180,11.0,11,11,nan,nan,nan,nan,10.2
189,4191,0.022301912307739258,0.2703583381054076,0.8268805241487632,4191,11.0,11,11,nan,nan,nan,nan,10.2
190,4209,0.04745125770568848,0.2851771050029331,0.8260536436246144,4209,18.0,18,18,nan,nan,nan,nan,10.2
191,4229,0.04057908058166504,0.32110518775880337,0.8252275899809898,4229,20.0,20,20,nan,nan,nan,nan,10.2
192,4240,0.02292037010192871,0.2567213379185308,0.8244023623910088,4240,11.0,11,11,nan,nan,nan,nan,10.2
193,4258,0.03877520561218262,0.3284449962278207,0.8235779600286178,4258,18.0,18,18,nan,nan,nan,nan,10.2
194,4277,0.05636143684387207,0.24270704918001829,0.8227543820685892,4277,19.0,19,19,nan,nan,nan,nan,10.2
195,4355,0.2592041492462158,0.29042025980276936,0.8219316276865206,4355,78.0,78,78,nan,nan,nan,nan,10.2
196,4373,0.05588054656982422,0.2917334979606999,0.8211096960588341,4373,18.0,18,18,nan,nan,nan,nan,10.2
197,4400,0.07614898681640625,0.3105105851535444,0.8202885863627752,4400,27.0,27,27,nan,nan,nan,nan,10.2
198,4444,0.10607790946960449,0.28230718709528446,0.8194682977764125,4444,44.0,44,44,nan,nan,nan,nan,10.2
199,4457,0.027631759643554688,0.24943656288087368,0.818648829478636,4457,13.0,13,13,nan,nan,nan,nan,10.2
200,4471,0.0352632999420166,0.2778239074562277,0.8178301806491574,4471,14.0,14,14,108.2,2.803569153775237,20.35,6.544272304847958,108.2
201,4489,0.0413517951965332,0.3072796892374754,0.8170123504685082,4489,18.0,18,18,nan,nan,nan,nan,108.2
202,4510,0.04287075996398926,0.3323740675335839,0.8161953381180397,4510,21.0,21,21,nan,nan,nan,nan,108.2
203,4524,0.02860856056213379,0.25838635489344597,0.8153791427799216,4524,14.0,14,14,nan,nan,nan,nan,108.2
204,4535,0.027238130569458008,0.2700045677748593,0.8145637636371417,4535,11.0,11,11,nan,nan,nan,nan,108.2
205,4559,0.051748037338256836,0.27062524917225045,0.8137491998735046,4559,24.0,24,24,nan,nan,nan,nan,108.2
206,4569,0.021927833557128906,0.27505479790270326,0.812935450673631,4569,10.0,10,10,nan,nan,nan,nan,108.2
207,4592,0.051421165466308594,0.35064888073374395,0.8121225152229574,4592,23.0,23,23,nan,nan,nan,nan,108.2
208,4610,0.042227745056152344,0.27831344885958564,0.8113103927077344,4610,18.0,18,18,nan,nan,nan,nan,108.2
209,4645,0.08621001243591309,0.27921804136463574,0.8104990823150267,4645,35.0,35,35,nan,nan,nan,nan,108.2
210,4718,0.1669456958770752,0.31127323110728233,0.8096885832327116,4718,73.0,73,73,nan,nan,nan,nan,108.2
211,4736,0.03916144371032715,0.2742549277221163,0.8088788946494789,4736,18.0,18,18,nan,nan,nan,nan,108.2
212,4798,0.1469428539276123,0.28301015439172905,0.8080700157548294,4798,62.0,62,62,nan,nan,nan,nan,108.2
213,4830,0.06978893280029297,0.2589192893356085,0.8072619457390746,4830,32.0,32,32,nan,nan,nan,nan,108.2
214,4842,0.022316455841064453,0.29775899834930897,0.8064546837933355,4842,12.0,12,12,nan,nan,nan,nan,108.2
215,4886,0.09548568725585938,0.26748809857632627,0.8056482291095421,4886,44.0,44,44,nan,nan,nan,nan,108.2
216,4911,0.06255865097045898,0.2658587419986725,0.8048425808804326,4911,25.0,25,25,nan,nan,nan,nan,108.2
217,4931,0.04630088806152344,0.3173320723697543,0.8040377382995522,4931,20.0,20,20,nan,nan,nan,nan,108.2
218,4950,0.04748725891113281,0.28989518473022863,0.8032337005612527,4950,19.0,19,19,nan,nan,nan,nan,108.2
219,4973,0.07243800163269043,0.2484586928849635,0.8024304668606914,4973,23.0,23,23,nan,nan,nan,nan,108.2
220,4998,0.08822226524353027,0.21786281511187552,0.8016280363938307,4998,25.0,25,25,nan,nan,nan,nan,108.2
221,5053,0.14890718460083008,0.7266120685772463,0.8008264083574369,5053,55.0,55,55,nan,nan,nan,nan,108.2
222,5076,0.044466257095336914,0.408542244978573,0.8000255819490795,5076,23.0,23,23,nan,nan,nan,nan,108.2
223,5100,0.053536415100097656,0.46276573464274406,0.7992255563671304,5100,24.0,24,24,nan,nan,nan,nan,108.2
224,5118,0.03797173500061035,0.5190093111660745,0.7984263308107633,5118,18.0,18,18,nan,nan,nan,nan,108.2
225,5161,0.09335732460021973,0.4321372855541318,0.7976279044799526,5161,43.0,43,43,nan,nan,nan,nan,108.2
226,5215,0.11526727676391602,0.440847699150995,0.7968302765754727,5215,54.0,54,54,nan,nan,nan,nan,108.2
227,5294,0.1773359775543213,0.431046201694238,0.7960334462988972,5294,79.0,79,79,nan,nan,nan,nan,108.2
228,5348,0.17213654518127441,0.4787191814156594,0.7952374128525983,5348,54.0,54,54,nan,nan,nan,nan,108.2
229,5438,0.2592787742614746,0.3754791535851028,0.7944421754397457,5438,90.0,90,90,nan,nan,nan,nan,108.2
230,5455,0.03219890594482422,0.3915929434930577,0.7936477332643059,5455,17.0,17,17,nan,nan,nan,nan,108.2
231,5493,0.08981633186340332,0.40733046927734423,0.7928540855310416,5493,38.0,38,38,nan,nan,nan,nan,108.2
232,5554,0.13866829872131348,0.3954276629402989,0.7920612314455105,5554,61.0,61,61,nan,nan,nan,nan,108.2
233,5587,0.07244181632995605,0.4397908085674951,0.7912691702140651,5587,33.0,33,33,nan,nan,nan,nan,108.2
234,5637,0.10767722129821777,0.4416310849785805,0.790477901043851,5637,50.0,50,50,nan,nan,nan,nan,108.2
235,5730,0.20987582206726074,0.39123454549780456,0.7896874231428072,5730,93.0,93,93,nan,nan,nan,nan,108.2
236,5750,0.04705810546875,0.4711453661322594,0.7888977357196644,5750,20.0,20,20,nan,nan,nan,nan,108.2
237,5775,0.0512850284576416,0.4545069253444672,0.7881088379839447,5775,25.0,25,25,nan,nan,nan,nan,108.2
238,5836,0.11954665184020996,0.36634646991237263,0.7873207291459607,5836,61.0,61,61,nan,nan,nan,nan,108.2
