episode,env_steps,dt_sec,loss_mean,epsilon,buffer_size,ep_return,ep_length,train_updates,eval_det_mean,eval_det_std,eval_sto_mean,eval_sto_std,best_eval_det
28,664,0.0006201267242431641,nan,0.9714023696327185,664,11.0,11,0,nan,nan,nan,nan,57.45
29,682,0.0005686283111572266,nan,0.9704309672630859,682,18.0,18,0,nan,nan,nan,nan,57.45
30,707,0.000911712646484375,nan,0.9694605362958227,707,25.0,25,0,nan,nan,nan,nan,57.45
31,724,0.0007894039154052734,nan,0.9684910757595269,724,17.0,17,0,nan,nan,nan,nan,57.45
32,750,0.0009207725524902344,nan,0.9675225846837673,750,26.0,26,0,nan,nan,nan,nan,57.45
33,763,0.0005829334259033203,nan,0.9665550620990835,763,13.0,13,0,nan,nan,nan,nan,57.45
34,773,0.00031065940856933594,nan,0.9655885070369844,773,10.0,10,0,nan,nan,nan,nan,57.45
35,809,0.0015838146209716797,nan,0.9646229185299474,809,36.0,36,0,nan,nan,nan,nan,57.45
36,829,0.0007379055023193359,nan,0.9636582956114175,829,20.0,20,0,nan,nan,nan,nan,57.45
37,846,0.0005164146423339844,nan,0.9626946373158061,846,17.0,17,0,nan,nan,nan,nan,57.45
38,864,0.0020525455474853516,nan,0.9617319426784903,864,18.0,18,0,nan,nan,nan,nan,57.45
39,884,0.0008068084716796875,nan,0.9607702107358118,884,20.0,20,0,nan,nan,nan,nan,57.45
40,930,0.0018334388732910156,nan,0.959809440525076,930,46.0,46,0,nan,nan,nan,nan,57.45
41,968,0.0023698806762695312,nan,0.9588496310845509,968,38.0,38,0,nan,nan,nan,nan,57.45
42,985,0.00089263916015625,nan,0.9578907814534664,985,17.0,17,0,nan,nan,nan,nan,57.45
43,1005,0.05658268928527832,1.141169508298238,0.9569328906720129,1005,20.0,20,6,nan,nan,nan,nan,57.45
44,1018,0.028722047805786133,1.0958745662982647,0.9559759577813409,1018,13.0,13,13,nan,nan,nan,nan,57.45
45,1042,0.049614667892456055,1.0042765388886135,0.9550199818235596,1042,24.0,24,24,nan,nan,nan,nan,57.45
46,1058,0.029745817184448242,0.9179144762456417,0.9540649618417361,1058,16.0,16,16,nan,nan,nan,nan,57.45
47,1068,0.020784616470336914,0.8639347612857818,0.9531108968798944,1068,10.0,10,10,nan,nan,nan,nan,57.45
48,1084,0.029999494552612305,0.8132099658250809,0.9521577859830145,1084,16.0,16,16,nan,nan,nan,nan,57.45
49,1118,0.06762957572937012,0.7175791403826546,0.9512056281970315,1118,34.0,34,34,nan,nan,nan,nan,57.45
50,1136,0.03518843650817871,0.6365776326921251,0.9502544225688344,1136,18.0,18,18,50.25,16.089981354868005,20.75,4.7315430886762515,57.45
51,1153,0.03440356254577637,0.5824223441236159,0.9493041681462656,1153,17.0,17,17,nan,nan,nan,nan,57.45
52,1172,0.04126620292663574,0.5353757017537167,0.9483548639781193,1172,19.0,19,19,nan,nan,nan,nan,57.45
53,1190,0.03933835029602051,0.48712731732262504,0.9474065091141411,1190,18.0,18,18,nan,nan,nan,nan,57.45
54,1202,0.025191307067871094,0.4431942676504453,0.946459102605027,1202,12.0,12,12,nan,nan,nan,nan,57.45
55,1212,0.021155118942260742,0.43147763311862947,0.9455126435024219,1212,10.0,10,10,nan,nan,nan,nan,57.45
56,1235,0.047946929931640625,0.3780220436013263,0.9445671308589195,1235,23.0,23,23,nan,nan,nan,nan,57.45
57,1270,0.07573819160461426,0.3250284731388092,0.9436225637280606,1270,35.0,35,35,nan,nan,nan,nan,57.45
58,1284,0.02535080909729004,0.28023379828248707,0.9426789411643326,1284,14.0,14,14,nan,nan,nan,nan,57.45
59,1304,0.03698873519897461,0.2534858450293541,0.9417362622231683,1304,20.0,20,20,nan,nan,nan,nan,57.45
60,1336,0.07208657264709473,0.22659721691161394,0.9407945259609451,1336,32.0,32,32,nan,nan,nan,nan,57.45
61,1347,0.025995492935180664,0.20213353633880615,0.9398537314349842,1347,11.0,11,11,nan,nan,nan,nan,57.45
62,1363,0.03367900848388672,0.18037558626383543,0.9389138777035492,1363,16.0,16,16,nan,nan,nan,nan,57.45
63,1407,0.08858966827392578,0.15583617104725403,0.9379749638258457,1407,44.0,44,44,nan,nan,nan,nan,57.45
64,1430,0.05150246620178223,0.13380473754976108,0.9370369888620198,1430,23.0,23,23,nan,nan,nan,nan,57.45
65,1454,0.04854917526245117,0.11508830885092418,0.9360999518731578,1454,24.0,24,24,nan,nan,nan,nan,57.45
66,1497,0.11532354354858398,0.10161669431037681,0.9351638519212846,1497,43.0,43,43,nan,nan,nan,nan,57.45
67,1524,0.09189605712890625,0.08886903910725205,0.9342286880693633,1524,27.0,27,27,nan,nan,nan,nan,57.45
68,1534,0.034999847412109375,0.08074575774371624,0.933294459381294,1534,10.0,10,10,nan,nan,nan,nan,57.45
69,1572,0.10209107398986816,0.0765188731449215,0.9323611649219127,1572,38.0,38,38,nan,nan,nan,nan,57.45
70,1593,0.05863189697265625,0.07300564628981408,0.9314288037569908,1593,21.0,21,21,nan,nan,nan,nan,57.45
71,1613,0.05831551551818848,0.07149450220167637,0.9304973749532338,1613,20.0,20,20,nan,nan,nan,nan,57.45
72,1633,0.05501127243041992,0.06736404150724411,0.9295668775782806,1633,20.0,20,20,nan,nan,nan,nan,57.45
73,1647,0.03448367118835449,0.06610191320734364,0.9286373107007023,1647,14.0,14,14,nan,nan,nan,nan,57.45
74,1696,0.10965633392333984,0.06047107309711223,0.9277086733900016,1696,49.0,49,49,nan,nan,nan,nan,57.45
75,1711,0.030972719192504883,0.05711260611812274,0.9267809647166116,1711,15.0,15,15,nan,nan,nan,nan,57.45
76,1733,0.0480039119720459,0.05063876712864095,0.925854183751895,1733,22.0,22,22,nan,nan,nan,nan,57.45
77,1748,0.03828883171081543,0.0500892440478007,0.9249283295681431,1748,15.0,15,15,nan,nan,nan,nan,57.45
78,1763,0.03637099266052246,0.052502138043443364,0.9240034012385749,1763,15.0,15,15,nan,nan,nan,nan,57.45
79,1778,0.03383350372314453,0.05194709102312724,0.9230793978373364,1778,15.0,15,15,nan,nan,nan,nan,57.45
80,1792,0.02948927879333496,0.04959054583949702,0.9221563184394991,1792,14.0,14,14,nan,nan,nan,nan,57.45
81,1802,0.022339344024658203,0.04626760929822922,0.9212341621210596,1802,10.0,10,10,nan,nan,nan,nan,57.45
82,1821,0.0434727668762207,0.04513803418529661,0.9203129279589385,1821,19.0,19,19,nan,nan,nan,nan,57.45
83,1842,0.05294537544250488,0.04012340919247696,0.9193926150309796,1842,21.0,21,21,nan,nan,nan,nan,57.45
84,1853,0.023256540298461914,0.0402561297470873,0.9184732224159486,1853,11.0,11,11,nan,nan,nan,nan,57.45
85,1865,0.026085615158081055,0.03649492763603727,0.9175547491935327,1865,12.0,12,12,nan,nan,nan,nan,57.45
86,1879,0.032288312911987305,0.04026918951421976,0.9166371944443392,1879,14.0,14,14,nan,nan,nan,nan,57.45
87,1900,0.04508018493652344,0.03316492409933181,0.9157205572498949,1900,21.0,21,21,nan,nan,nan,nan,57.45
88,1917,0.03719067573547363,0.03205057354096104,0.914804836692645,1917,17.0,17,17,nan,nan,nan,nan,57.45
89,1941,0.05165529251098633,0.033358560564617314,0.9138900318559524,1941,24.0,24,24,nan,nan,nan,nan,57.45
90,1950,0.01776123046875,0.03021061710185475,0.9129761418240965,1950,9.0,9,9,nan,nan,nan,nan,57.45
91,1970,0.04235482215881348,0.029346075002104045,0.9120631656822724,1970,20.0,20,20,nan,nan,nan,nan,57.45
92,1985,0.031293392181396484,0.026471650600433348,0.9111511025165902,1985,15.0,15,15,nan,nan,nan,nan,57.45
93,2000,0.03134298324584961,0.024979597826798757,0.9102399514140735,2000,15.0,15,15,nan,nan,nan,nan,57.45
94,2013,0.028496265411376953,0.9551561704048743,0.9093297114626595,2013,13.0,13,13,nan,nan,nan,nan,57.45
95,2044,0.0687716007232666,0.7519385180165691,0.9084203817511969,2044,31.0,31,31,nan,nan,nan,nan,57.45
96,2086,0.09058618545532227,0.47830559455213095,0.9075119613694457,2086,42.0,42,42,nan,nan,nan,nan,57.45
97,2102,0.035569190979003906,0.33863745629787445,0.9066044494080763,2102,16.0,16,16,nan,nan,nan,nan,57.45
98,2157,0.1221153736114502,0.2456966432658109,0.9056978449586682,2157,55.0,55,55,nan,nan,nan,nan,57.45
99,2174,0.03647494316101074,0.18800302989342632,0.9047921471137096,2174,17.0,17,17,nan,nan,nan,nan,57.45
100,2199,0.04960203170776367,0.15021160930395128,0.9038873549665959,2199,25.0,25,25,9.35,0.6538348415311012,24.55,14.17912197563728,57.45
101,2215,0.036486148834228516,0.13436189759522676,0.9029834676116293,2215,16.0,16,16,nan,nan,nan,nan,57.45
102,2243,0.0640573501586914,0.1333141630249364,0.9020804841440176,2243,28.0,28,28,nan,nan,nan,nan,57.45
103,2255,0.02581501007080078,0.12099355272948742,0.9011784036598737,2255,12.0,12,12,nan,nan,nan,nan,57.45
104,2267,0.03210091590881348,0.11812752950936556,0.9002772252562138,2267,12.0,12,12,nan,nan,nan,nan,57.45
105,2287,0.048403263092041016,0.12934668660163878,0.8993769480309576,2287,20.0,20,20,nan,nan,nan,nan,57.45
106,2302,0.03842616081237793,0.09012507473429045,0.8984775710829266,2302,15.0,15,15,nan,nan,nan,nan,57.45
107,2314,0.026885032653808594,0.11802142268667619,0.8975790935118436,2314,12.0,12,12,nan,nan,nan,nan,57.45
108,2342,0.06152033805847168,0.10565073282590934,0.8966815144183318,2342,28.0,28,28,nan,nan,nan,nan,57.45
109,2357,0.03818368911743164,0.10228387589255969,0.8957848329039134,2357,15.0,15,15,nan,nan,nan,nan,57.45
110,2371,0.029923677444458008,0.07901730281966073,0.8948890480710096,2371,14.0,14,14,nan,nan,nan,nan,57.45
111,2386,0.031103849411010742,0.10043785870075225,0.8939941590229386,2386,15.0,15,15,nan,nan,nan,nan,57.45
112,2410,0.05138731002807617,0.08911544200964272,0.8931001648639156,2410,24.0,24,24,nan,nan,nan,nan,57.45
113,2426,0.031916141510009766,0.080559141933918,0.8922070646990518,2426,16.0,16,16,nan,nan,nan,nan,57.45
114,2440,0.03451704978942871,0.08837541458862168,0.8913148576343527,2440,14.0,14,14,nan,nan,nan,nan,57.45
115,2471,0.06940507888793945,0.09256767998299291,0.8904235427767183,2471,31.0,31,31,nan,nan,nan,nan,57.45
116,2485,0.030573129653930664,0.069321301898786,0.8895331192339416,2485,14.0,14,14,nan,nan,nan,nan,57.45
117,2496,0.02376556396484375,0.10371743752197786,0.8886435861147077,2496,11.0,11,11,nan,nan,nan,nan,57.45
118,2511,0.03267073631286621,0.06944366668661435,0.887754942528593,2511,15.0,15,15,nan,nan,nan,nan,57.45
119,2537,0.056505441665649414,0.08017291171619526,0.8868671875860644,2537,26.0,26,26,nan,nan,nan,nan,57.45
120,2545,0.01807856559753418,0.068687740014866,0.8859803203984784,2545,8.0,8,8,nan,nan,nan,nan,57.45
121,2567,0.04613184928894043,0.068138773934069,0.88509434007808,2567,22.0,22,22,nan,nan,nan,nan,57.45
122,2595,0.053629159927368164,0.0762076354585588,0.8842092457380019,2595,28.0,28,28,nan,nan,nan,nan,57.45
123,2607,0.028728961944580078,0.05837097414769232,0.8833250364922639,2607,12.0,12,12,nan,nan,nan,nan,57.45
124,2624,0.04570603370666504,0.0818045806577977,0.8824417114557717,2624,17.0,17,17,nan,nan,nan,nan,57.45
125,2633,0.021335840225219727,0.06310838936931557,0.8815592697443159,2633,9.0,9,9,nan,nan,nan,nan,57.45
126,2645,0.03606462478637695,0.07927333214320242,0.8806777104745716,2645,12.0,12,12,nan,nan,nan,nan,57.45
127,2666,0.05729484558105469,0.06716267525085381,0.8797970327640969,2666,21.0,21,21,nan,nan,nan,nan,57.45
128,2683,0.045507192611694336,0.06259959730703164,0.8789172357313328,2683,17.0,17,17,nan,nan,nan,nan,57.45
129,2699,0.04070425033569336,0.06670917721930891,0.8780383184956015,2699,16.0,16,16,nan,nan,nan,nan,57.45
130,2708,0.020639657974243164,0.05182842041055361,0.8771602801771059,2708,9.0,9,9,nan,nan,nan,nan,57.45
131,2719,0.020147085189819336,0.0683967298404737,0.8762831198969288,2719,11.0,11,11,nan,nan,nan,nan,57.45
132,2729,0.02434396743774414,0.0745879851281643,0.8754068367770318,2729,10.0,10,10,nan,nan,nan,nan,57.45
133,2744,0.03164052963256836,0.06213236177961032,0.8745314299402548,2744,15.0,15,15,nan,nan,nan,nan,57.45
134,2764,0.0437467098236084,0.06019555283710361,0.8736568985103146,2764,20.0,20,20,nan,nan,nan,nan,57.45
135,2796,0.0774691104888916,0.06399385398253798,0.8727832416118043,2796,32.0,32,32,nan,nan,nan,nan,57.45
136,2810,0.026436805725097656,0.0635897686172809,0.8719104583701925,2810,14.0,14,14,nan,nan,nan,nan,57.45
137,2824,0.029848098754882812,0.05934482666530779,0.8710385479118223,2824,14.0,14,14,nan,nan,nan,nan,57.45
138,2843,0.04031205177307129,0.06144371354266217,0.8701675093639105,2843,19.0,19,19,nan,nan,nan,nan,57.45
139,2855,0.025661468505859375,0.05236312925505141,0.8692973418545467,2855,12.0,12,12,nan,nan,nan,nan,57.45
140,2886,0.07300376892089844,0.05789459268412282,0.8684280445126921,2886,31.0,31,31,nan,nan,nan,nan,57.45
141,2907,0.048116445541381836,0.05093389576567071,0.8675596164681794,2907,21.0,21,21,nan,nan,nan,nan,57.45
142,2919,0.02451181411743164,0.06834823917597532,0.8666920568517111,2919,12.0,12,12,nan,nan,nan,nan,57.45
143,2928,0.01704096794128418,0.054570743814110756,0.8658253647948594,2928,9.0,9,9,nan,nan,nan,nan,57.45
144,2936,0.020297527313232422,0.050823330762796104,0.8649595394300645,2936,8.0,8,8,nan,nan,nan,nan,57.45
145,2958,0.04645109176635742,0.052535848332230344,0.8640945798906344,2958,22.0,22,22,nan,nan,nan,nan,57.45
146,2967,0.01931619644165039,0.06014953553676605,0.8632304853107438,2967,9.0,9,9,nan,nan,nan,nan,57.45
147,2978,0.022869348526000977,0.06905049737542868,0.862367254825433,2978,11.0,11,11,nan,nan,nan,nan,57.45
148,3000,0.04461812973022461,0.050744984722272915,0.8615048875706075,3000,22.0,22,22,nan,nan,nan,nan,57.45
149,3012,0.02535533905029297,0.985700860619545,0.8606433826830369,3012,12.0,12,12,nan,nan,nan,nan,57.45
150,3028,0.03500008583068848,0.7961045987904072,0.8597827393003539,3028,16.0,16,16,9.35,0.6538348415311012,18.85,7.863046483393062,57.45
151,3058,0.06209230422973633,0.5267676462729772,0.8589229565610536,3058,30.0,30,30,nan,nan,nan,nan,57.45
152,3074,0.03444981575012207,0.379959593527019,0.8580640336044925,3074,16.0,16,16,nan,nan,nan,nan,57.45
153,3092,0.03882455825805664,0.36684877839353347,0.857205969570888,3092,18.0,18,18,nan,nan,nan,nan,57.45
154,3112,0.0422368049621582,0.2780125759541988,0.8563487636013172,3112,20.0,20,20,nan,nan,nan,nan,57.45
155,3124,0.024777889251708984,0.28729981432358426,0.8554924148377159,3124,12.0,12,12,nan,nan,nan,nan,57.45
156,3152,0.057054996490478516,0.2617878394999674,0.8546369224228781,3152,28.0,28,28,nan,nan,nan,nan,57.45
157,3166,0.024932861328125,0.20508791373244353,0.8537822855004553,3166,14.0,14,14,nan,nan,nan,nan,57.45
158,3175,0.01723480224609375,0.18993537252147993,0.8529285032149548,3175,9.0,9,9,nan,nan,nan,nan,57.45
159,3238,0.13100528717041016,0.22180334484529873,0.8520755747117399,3238,63.0,63,63,nan,nan,nan,nan,57.45
160,3261,0.04349565505981445,0.21478283640159213,0.8512234991370281,3261,23.0,23,23,nan,nan,nan,nan,57.45
161,3272,0.03115105628967285,0.21607639437372034,0.8503722756378911,3272,11.0,11,11,nan,nan,nan,nan,57.45
162,3291,0.05358433723449707,0.1650857238197013,0.8495219033622532,3291,19.0,19,19,nan,nan,nan,nan,57.45
163,3309,0.05154705047607422,0.23518343559569782,0.8486723814588909,3309,18.0,18,18,nan,nan,nan,nan,57.45
164,3318,0.02284526824951172,0.18146241042349073,0.847823709077432,3318,9.0,9,9,nan,nan,nan,nan,57.45
165,3337,0.0528872013092041,0.18394337202373304,0.8469758853683546,3337,19.0,19,19,nan,nan,nan,nan,57.45
166,3351,0.039641618728637695,0.21341749067817414,0.8461289094829862,3351,14.0,14,14,nan,nan,nan,nan,57.45
167,3364,0.02973628044128418,0.20643492845388559,0.8452827805735033,3364,13.0,13,13,nan,nan,nan,nan,57.45
168,3379,0.03303694725036621,0.19214113776882488,0.8444374977929298,3379,15.0,15,15,nan,nan,nan,nan,57.45
169,3394,0.03298449516296387,0.2175018553932508,0.8435930602951368,3394,15.0,15,15,nan,nan,nan,nan,57.45
170,3409,0.03861546516418457,0.19406491716702778,0.8427494672348417,3409,15.0,15,15,nan,nan,nan,nan,57.45
171,3429,0.04870963096618652,0.1975716257467866,0.8419067177676068,3429,20.0,20,20,nan,nan,nan,nan,57.45
172,3461,0.06574678421020508,0.17958601284772158,0.8410648110498392,3461,32.0,32,32,nan,nan,nan,nan,57.45
173,3476,0.032083749771118164,0.1835845172405243,0.8402237462387894,3476,15.0,15,15,nan,nan,nan,nan,57.45
174,3488,0.026742935180664062,0.16447817099591097,0.8393835224925505,3488,12.0,12,12,nan,nan,nan,nan,57.45
175,3520,0.06495451927185059,0.1587763112038374,0.838544138970058,3520,32.0,32,32,nan,nan,nan,nan,57.45
176,3530,0.025321006774902344,0.17782485410571097,0.8377055948310879,3530,10.0,10,10,nan,nan,nan,nan,57.45
177,3569,0.07700943946838379,0.19823096367793205,0.8368678892362568,3569,39.0,39,39,nan,nan,nan,nan,57.45
178,3578,0.01691269874572754,0.21743129276567036,0.8360310213470206,3578,9.0,9,9,nan,nan,nan,nan,57.45
179,3597,0.04209446907043457,0.18037217384890505,0.8351949903256736,3597,19.0,19,19,nan,nan,nan,nan,57.45
180,3615,0.036820411682128906,0.1667715779816111,0.8343597953353479,3615,18.0,18,18,nan,nan,nan,nan,57.45
181,3634,0.0393674373626709,0.18480005664260765,0.8335254355400126,3634,19.0,19,19,nan,nan,nan,nan,57.45
182,3646,0.023203611373901367,0.13751820443818966,0.8326919101044725,3646,12.0,12,12,nan,nan,nan,nan,57.45
183,3659,0.028937339782714844,0.17121409395566353,0.831859218194368,3659,13.0,13,13,nan,nan,nan,nan,57.45
184,3678,0.03739309310913086,0.16608178576356486,0.8310273589761736,3678,19.0,19,19,nan,nan,nan,nan,57.45
185,3699,0.04242706298828125,0.16487233935012705,0.8301963316171974,3699,21.0,21,21,nan,nan,nan,nan,57.45
186,3726,0.05961298942565918,0.17028256478133025,0.8293661352855802,3726,27.0,27,27,nan,nan,nan,nan,57.45
187,3743,0.03645610809326172,0.16834692021503167,0.8285367691502946,3743,17.0,17,17,nan,nan,nan,nan,57.45
188,3766,0.04665660858154297,0.17261766577544418,0.8277082323811443,3766,23.0,23,23,nan,nan,nan,nan,57.45
189,3777,0.022771596908569336,0.14007435874505478,0.8268805241487632,3777,11.0,11,11,nan,nan,nan,nan,57.45
190,3792,0.03319501876831055,0.1529164453347524,0.8260536436246144,3792,15.0,15,15,nan,nan,nan,nan,57.45
191,3813,0.04508638381958008,0.15719186035650118,0.8252275899809898,3813,21.0,21,21,nan,nan,nan,nan,57.45
192,3830,0.03570747375488281,0.21637172799776583,0.8244023623910088,3830,17.0,17,17,nan,nan,nan,nan,57.45
193,3842,0.02685236930847168,0.12302916046852867,0.8235779600286178,3842,12.0,12,12,nan,nan,nan,nan,57.45
194,3852,0.019216537475585938,0.20123301818966866,0.8227543820685892,3852,10.0,10,10,nan,nan,nan,nan,57.45
195,3872,0.04447674751281738,0.19348213076591492,0.8219316276865206,3872,20.0,20,20,nan,nan,nan,nan,57.45
196,3883,0.02646017074584961,0.17656865004788747,0.8211096960588341,3883,11.0,11,11,nan,nan,nan,nan,57.45
197,3893,0.021965503692626953,0.16791030988097191,0.8202885863627752,3893,10.0,10,10,nan,nan,nan,nan,57.45
198,3904,0.02750563621520996,0.19118586724454706,0.8194682977764125,3904,11.0,11,11,nan,nan,nan,nan,57.45
199,3925,0.04913330078125,0.1793395672880468,0.818648829478636,3925,21.0,21,21,nan,nan,nan,nan,57.45
200,3934,0.0201416015625,0.16773336877425513,0.8178301806491574,3934,9.0,9,9,9.35,0.6538348415311012,22.75,13.967372694963073,57.45
201,3954,0.04715418815612793,0.19992430955171586,0.8170123504685082,3954,20.0,20,20,nan,nan,nan,nan,57.45
202,3965,0.0231935977935791,0.1322599578310143,0.8161953381180397,3965,11.0,11,11,nan,nan,nan,nan,57.45
203,3991,0.058241844177246094,0.16493231559602115,0.8153791427799216,3991,26.0,26,26,nan,nan,nan,nan,57.45
204,4027,0.07657122611999512,0.698607201843212,0.8145637636371417,4027,36.0,36,36,nan,nan,nan,nan,57.45
205,4039,0.025103330612182617,0.6457745383183161,0.8137491998735046,4039,12.0,12,12,nan,nan,nan,nan,57.45
206,4050,0.022699594497680664,0.543232953006571,0.812935450673631,4050,11.0,11,11,nan,nan,nan,nan,57.45
207,4070,0.05103731155395508,0.46659252792596817,0.8121225152229574,4070,20.0,20,20,nan,nan,nan,nan,57.45
208,4098,0.08305859565734863,0.45736770225422724,0.8113103927077344,4098,28.0,28,28,nan,nan,nan,nan,57.45
209,4109,0.03780531883239746,0.3561839149756865,0.8104990823150267,4109,11.0,11,11,nan,nan,nan,nan,57.45
210,4119,0.035091400146484375,0.34762872010469437,0.8096885832327116,4119,10.0,10,10,nan,nan,nan,nan,57.45
211,4130,0.029361248016357422,0.4027696522799405,0.8088788946494789,4130,11.0,11,11,nan,nan,nan,nan,57.45
212,4147,0.044596195220947266,0.3743190817973193,0.8080700157548294,4147,17.0,17,17,nan,nan,nan,nan,57.45
213,4167,0.046799421310424805,0.38698567636311054,0.8072619457390746,4167,20.0,20,20,nan,nan,nan,nan,57.45
214,4183,0.03476738929748535,0.3385952543467283,0.8064546837933355,4183,16.0,16,16,nan,nan,nan,nan,57.45
215,4197,0.027774572372436523,0.4041666941983359,0.8056482291095421,4197,14.0,14,14,nan,nan,nan,nan,57.45
216,4221,0.04648995399475098,0.3088269215077162,0.8048425808804326,4221,24.0,24,24,nan,nan,nan,nan,57.45
217,4234,0.029746055603027344,0.2819456108487569,0.8040377382995522,4234,13.0,13,13,nan,nan,nan,nan,57.45
218,4295,0.14104676246643066,0.3579132370040065,0.8032337005612527,4295,61.0,61,61,nan,nan,nan,nan,57.45
219,4317,0.055171966552734375,0.2891838144172322,0.8024304668606914,4317,22.0,22,22,nan,nan,nan,nan,57.45
220,4334,0.03977465629577637,0.32935578967718515,0.8016280363938307,4334,17.0,17,17,nan,nan,nan,nan,57.45
221,4348,0.029276371002197266,0.2177909373172692,0.8008264083574369,4348,14.0,14,14,nan,nan,nan,nan,57.45
222,4360,0.026070356369018555,0.33071006710330647,0.8000255819490795,4360,12.0,12,12,nan,nan,nan,nan,57.45
223,4399,0.08810901641845703,0.299938679075776,0.7992255563671304,4399,39.0,39,39,nan,nan,nan,nan,57.45
224,4429,0.06735038757324219,0.28715798556804656,0.7984263308107633,4429,30.0,30,30,nan,nan,nan,nan,57.45
225,4445,0.035033464431762695,0.28381122928112745,0.7976279044799526,4445,16.0,16,16,nan,nan,nan,nan,57.45
226,4465,0.050473928451538086,0.2600824672728777,0.7968302765754727,4465,20.0,20,20,nan,nan,nan,nan,57.45
227,4478,0.03837943077087402,0.35597125498148113,0.7960334462988972,4478,13.0,13,13,nan,nan,nan,nan,57.45
228,4495,0.03651785850524902,0.2425822043681846,0.7952374128525983,4495,17.0,17,17,nan,nan,nan,nan,57.45
229,4514,0.03541254997253418,0.31739924181448786,0.7944421754397457,4514,19.0,19,19,nan,nan,nan,nan,57.45
230,4525,0.02538323402404785,0.2838187881491401,0.7936477332643059,4525,11.0,11,11,nan,nan,nan,nan,57.45
231,4539,0.029071569442749023,0.31417992977159365,0.7928540855310416,4539,14.0,14,14,nan,nan,nan,nan,57.45
232,4562,0.05422854423522949,0.3012219829403836,0.7920612314455105,4562,23.0,23,23,nan,nan,nan,nan,57.45
233,4588,0.05712699890136719,0.2532342920223108,0.7912691702140651,4588,26.0,26,26,nan,nan,nan,nan,57.45
234,4602,0.03020763397216797,0.26543536356517244,0.790477901043851,4602,14.0,14,14,nan,nan,nan,nan,57.45
235,4624,0.045830488204956055,0.29081929034807463,0.7896874231428072,4624,22.0,22,22,nan,nan,nan,nan,57.45
236,4642,0.04739069938659668,0.20816553694506487,0.7888977357196644,4642,18.0,18,18,nan,nan,nan,nan,57.45
237,4664,0.045928239822387695,0.29436204582452774,0.7881088379839447,4664,22.0,22,22,nan,nan,nan,nan,57.45
238,4680,0.029573678970336914,0.26452647987753153,0.7873207291459607,4680,16.0,16,16,nan,nan,nan,nan,57.45
